需求方,设计师,任务编号,能力标签,交易价格,发布时间
o590974a15799a,纳焱传媒,任务编号：497968,宣传策划,2000.0,2017-05-04
o580b0945aa37f,脑洞创意文案策划,任务编号：496300,宣传策划,300.0,2017-04-27
vitorru,紫彧营销咨询机构,任务编号：496096,宣传策划,700.0,2017-04-27
o590145ff9eee9,飞天文化,任务编号：496050,宣传策划,200.0,2017-04-27
mf189****2668,成都双诚文化传播有限公司,任务编号：494546,文学创作,200.0,2017-04-21
mf135****9903,思睿观通创融服务,任务编号：492651,商业提案,1000.0,2017-04-15
k5999****87,乐心传媒工作室,任务编号：490078,产品卖点,1500.0,2017-04-07
o58e703b8e8688,B&G knowledge.(比格知识工作室),任务编号：490068,宣传策划,200.0,2017-04-07
k5312****32,尚思维雅工作室,任务编号：487777,宣传策划,200.0,2017-03-29
sjyzd1996,紫彧营销咨询机构,任务编号：486014,宣传策划,900.0,2017-03-23
o58d27753f1f1b,紫彧营销咨询机构,任务编号：485957,商业提案,1000.0,2017-03-23
ZQJ1987,潜水钟品牌策划工作室,任务编号：485676,产品卖点,1500.0,2017-03-22
o58d0d6b895bac,白刺猬工作室,任务编号：485428,宣传策划,100.0,2017-03-21
LCH44****281,B&G knowledge.(比格知识工作室),任务编号：484951,宣传策划,400.0,2017-03-20
lzp549,亮点品牌创意策划工作室,任务编号：484820,百科/问答撰写,600.0,2017-03-19
k5999****87,乐心传媒工作室,任务编号：484752,商业提案,1500.0,2017-03-19
tang008,B&G knowledge.(比格知识工作室),任务编号：482887,宣传策划,1000.0,2017-03-13
o58c3b8acc3260,青函软文撰写,任务编号：482564,产品卖点,300.0,2017-03-11
o58be****39044,o58787fa63351b,任务编号：481394,商业提案,14288.0,2017-03-07
o58be671e9f66a,睿昊传媒,任务编号：481316,宣传策划,500.0,2017-03-07
王102,潜水钟品牌策划工作室,任务编号：481176,商业提案,800.0,2017-03-07
mf188****5213,紫彧营销咨询机构,任务编号：480142,宣传策划,1200.0,2017-03-03
mf138****1555,脑洞创意文案策划,任务编号：479603,专业代笔,600.0,2017-03-01
孤独侠客,思睿观通创融服务,任务编号：478568,商业提案,500.0,2017-02-25
mf138****7711,紫彧营销咨询机构,任务编号：478210,宣传策划,800.0,2017-02-24
孤独侠客,紫彧营销咨询机构,任务编号：476674,商业提案,300.0,2017-02-19
mf131****1508,不二策划/网络工作室,任务编号：475210,品牌故事,1000.0,2017-02-14
mf133****2121,紫彧营销咨询机构,任务编号：475065,项目策划,4500.0,2017-02-13
张108,乐麦网络,任务编号：473088,商业提案,500.0,2017-02-05
mf183****8923,紫彧营销咨询机构,任务编号：470959,宣传策划,300.0,2017-01-14
mf186****1228,盛世文案,任务编号：470325,宣传策划,400.0,2017-01-11
mf136****1391,B&G knowledge.(比格知识工作室),任务编号：469996,专业代笔,400.0,2017-01-10
mf139****3867,B&G knowledge.(比格知识工作室),任务编号：469278,商业提案,200.0,2017-01-06
M1868****688,无明舍工作室,任务编号：468692,项目策划,2500.0,2017-01-03
carsonwon,B&G knowledge.(比格知识工作室),任务编号：467938,商业提案,700.0,2016-12-29
mf186****6998,B&G knowledge.(比格知识工作室),任务编号：466698,商业提案,800.0,2016-12-23
M1381****051,思睿观通创融服务,任务编号：465012,商业提案,1000.0,2016-12-15
mf136****0808,紫彧营销咨询机构,任务编号：465003,宣传策划,1800.0,2016-12-15
mf133****8363,B&G knowledge.(比格知识工作室),任务编号：464120,专业代笔,2000.0,2016-12-11
epweike2015,紫彧营销咨询机构,任务编号：463690,宣传策划,300.0,2016-12-09
epweike2015,B&G knowledge.(比格知识工作室),任务编号：462723,其他,600.0,2016-12-05
mf189****6965,B&G knowledge.(比格知识工作室),任务编号：461276,宣传策划,600.0,2016-11-28
o580b0945aa37f,B&G knowledge.(比格知识工作室),任务编号：461138,宣传策划,400.0,2016-11-27
mf158****1999,深圳市意典文化传媒有限公司,任务编号：458974,宣传策划,2400.0,2016-11-17
chenxianshen888,大千设计,任务编号：458421,产品卖点,500.0,2016-11-15
o582294ba9ce0d,B&G knowledge.(比格知识工作室),任务编号：456930,商业提案,500.0,2016-11-09
mf132****5555,B&G knowledge.(比格知识工作室),任务编号：456762,宣传策划,400.0,2016-11-08
安瑞德01,紫彧营销咨询机构,任务编号：455435,商业提案,1000.0,2016-11-02
mf189****1701,紫彧营销咨询机构,任务编号：454617,商业提案,800.0,2016-10-31
mf188****6221,杭州蓝沁广告策划有限公司,任务编号：453579,宣传策划,2000.0,2016-10-25
尚达未来传媒,杭州蓝沁广告策划有限公司,任务编号：452384,宣传策划,400.0,2016-10-20
江苏爱温士电热科技有限公司,杭州蓝沁广告策划有限公司,任务编号：452115,产品卖点,1000.0,2016-10-20
yundengshare,萧恩的芦苇荡,任务编号：452059,宣传策划,3000.0,2016-10-19
mf155****4443,咪兔文化工作室,任务编号：449023,宣传策划,260.0,2016-10-01
青锋幻灵,蓝凤凰品牌策划,任务编号：448368,项目策划,700.0,2016-09-27
mf130****8936,B&G knowledge.(比格知识工作室),任务编号：447882,宣传策划,400.0,2016-09-25
mf279****97,紫彧营销咨询机构,任务编号：446640,商业提案,500.0,2016-09-19
o57d7d335e4a9b,咪兔文化工作室,任务编号：445989,宣传策划,600.0,2016-09-13
肥婆兰01,半盏茶味工作室,任务编号：444753,宣传策划,188.0,2016-09-07
mf180****9556,云间月文化工作室,任务编号：443399,专业代笔,3000.0,2016-08-31
妮妮2014,琪勉文案工作室,任务编号：443376,品牌故事,200.0,2016-08-31
黛影网红,茕海工作室,任务编号：442699,宣传策划,300.0,2016-08-28
xzx1015,云间月文化工作室,任务编号：438718,专业代笔,1000.0,2016-08-07
mf186****9333,合赢堂工作室,任务编号：437954,品牌故事,800.0,2016-08-03
alan2016,威客阿D-软文新闻稿文案设计品牌推广,任务编号：435178,产品卖点,600.0,2016-07-20
o573d9f9b8cb50,思睿观通创融服务,任务编号：430536,商业提案,3000.0,2016-06-28
mf138****1978,云笙文案,任务编号：429356,商业提案,500.0,2016-06-22
mf158****0486,小白文字工作室,任务编号：429046,宣传策划,300.0,2016-06-21
zhiyuyg,云间月文化工作室,任务编号：426834,产品卖点,200.0,2016-06-11
mf177****0243,niuge,任务编号：425230,其他内容创作,100.0,2016-06-02
慢慢沉淀,三个人品牌策划机构,任务编号：425156,专业代笔,750.0,2016-06-01
o55a7****08600,小Q文案工作室,任务编号：424626,宣传策划,260.0,2016-05-30
sjyzd1996,威客阿D-软文新闻稿文案设计品牌推广,任务编号：424334,商业提案,800.0,2016-05-28
adeng88,威客阿D-软文新闻稿文案设计品牌推广,任务编号：423306,品牌故事,130.0,2016-05-24
o573e3155d1678,苏子陌的威客小铺,任务编号：422726,品牌故事,400.0,2016-05-20
mf159****7275,高易策划,任务编号：421663,品牌故事,600.0,2016-05-15
唯由她专业护肤,执笔听风,任务编号：420875,商业提案,200.0,2016-05-11
电商平台,越陌网络,任务编号：420818,项目策划,1000.0,2016-05-11
星期天的小猫,苏子陌的威客小铺,任务编号：420253,商业提案,500.0,2016-05-08
叫我小王子,厦门半蓝品牌设计 —— 洞见 · 智变,任务编号：418297,宣传策划,1000.0,2016-04-27
csyd,戴小烦的字铺子,任务编号：418105,品牌故事,100.0,2016-04-26
Mr135****7332,泰安尚水文化传媒有限公司,任务编号：417649,产品卖点,700.0,2016-04-24
MEDCI,mf18152232472,任务编号：416803,编辑校对,300.0,2016-04-19
mf189****0505,白刺猬工作室,任务编号：416650,产品卖点,300.0,2016-04-18
潜水酱油,威威小妖,任务编号：416081,品牌故事,1000.0,2016-04-15
M1869****561,北京影响力研创广告有限公司,任务编号：412606,宣传策划,600.0,2016-03-29
hedongming,羽翔,任务编号：411164,产品卖点,600.0,2016-03-22
中禾环保,思睿观通创融服务,任务编号：411089,商业提案,4000.0,2016-03-21
十力209,0597文案设计工作室,任务编号：409102,宣传策划,600.0,2016-03-11
yuzhike168,新疆合赢智创信息科技服务有限公司,任务编号：408817,项目策划,500.0,2016-03-10
yjlpl,魔手品牌设计,任务编号：408018,专业代笔,2400.0,2016-03-06
双工科技,云笙文案,任务编号：407314,产品卖点,560.0,2016-03-02
宁兴龙it,zhihuigu,任务编号：406940,项目策划,800.0,2016-02-29
dzsuning,三月惜遇,任务编号：402865,项目策划,700.0,2016-01-22
Naturerds,三月惜遇,任务编号：401258,文学创作,200.0,2016-01-12
亚晟互联,潇潇文化传媒有限公司,任务编号：398528,产品卖点,2500.0,2015-12-25
xb020,新疆合赢智创信息科技服务有限公司,任务编号：397933,商业提案,3000.0,2015-12-21
凭子01,微龙文化咨询工作室,任务编号：396673,专业代笔,300.0,2015-12-14
大高个儿,云笙文案,任务编号：394762,宣传策划,200.0,2015-12-02
十倍速,萧恩的芦苇荡,任务编号：390152,商业提案,3500.0,2015-11-09
mf185****2573,乔巴与大白,任务编号：389358,宣传策划,600.0,2015-11-04
集团事业部,哈尔滨市森西尔科技发展有限公司,任务编号：387769,宣传策划,100.0,2015-10-27
mf156****8999,萧恩的芦苇荡,任务编号：387237,商业提案,3000.0,2015-10-25
皇邦,成都双诚文化传播有限公司,任务编号：386991,品牌故事,5500.0,2015-10-23
jzcaini,微龙文化咨询工作室,任务编号：386486,百科/问答撰写,1000.0,2015-10-21
aifeng03,魔手品牌设计,任务编号：383422,宣传策划,300.0,2015-10-07
Clark14,微龙文化咨询工作室,任务编号：382952,广告策划,700.0,2015-10-02
mf138****8918,戴小烦的字铺子,任务编号：382587,产品卖点,500.0,2015-09-29
mf185****1668,javaee软件开发,任务编号：381667,百科/问答撰写,300.0,2015-09-24
mf134****9525,mijunjie8的商铺,任务编号：381454,品牌故事,101.0,2015-09-23
godson1114,萧恩的芦苇荡,任务编号：381121,项目策划,5000.0,2015-09-21
mf189****0520,SOUS时光影像,任务编号：380766,品牌故事,200.0,2015-09-20
mf139****6768,泰安尚水文化传媒有限公司,任务编号：380149,宣传策划,500.0,2015-09-17
rftm01,泰安尚水文化传媒有限公司,任务编号：379373,品牌故事,100.0,2015-09-14
mf158****0819,华鑫设计,任务编号：377888,宣传策划,400.0,2015-09-06
mf159****3753,津华文案工作室,任务编号：373995,百科/问答撰写,100.0,2015-08-19
金鱼01,萧恩的芦苇荡,任务编号：373776,宣传策划,600.0,2015-08-18
o55af64f57fe24,微龙文化咨询工作室,任务编号：373668,宣传策划,300.0,2015-08-18
mf156****9863,小雏菊的坚持,任务编号：372815,编辑校对,150.0,2015-08-14
Mr189****7333,萧恩的芦苇荡,任务编号：370970,商业提案,580.0,2015-08-06
旗舰设计,点滴it,任务编号：367491,产品卖点,2100.0,2015-07-20
V2753****17,菩提工作室,任务编号：367130,项目策划,200.0,2015-07-18
mf138****8941,瑞函文案工作室,任务编号：363530,商业提案,1000.0,2015-07-01
Qeerd_CMO,微龙文化咨询工作室,任务编号：362044,宣传策划,500.0,2015-06-25
mf138****7981,上海铭初文化传播有限公司,任务编号：360717,编辑校对,4000.0,2015-06-18
mf138****1320,微龙文化咨询工作室,任务编号：357026,商业提案,4999.0,2015-06-02
扬帆起航188,mijunjie8的商铺,任务编号：356828,产品卖点,101.0,2015-06-01
Mr156****2612,乐活创享,任务编号：354860,广告策划,100.0,2015-05-22
o5559****8e7fd,李文高文案策划,任务编号：353868,品牌故事,700.0,2015-05-18
mf137****7383,人本美名,任务编号：350171,宣传策划,300.0,2015-05-03
sunnycheche,斑点狗创意工作室,任务编号：350054,编辑校对,200.0,2015-05-02
mf186****3004,全球好文案,任务编号：349775,百科/问答撰写,300.0,2015-04-30
mf180****9803,erp 等系统专业开发,任务编号：348754,项目策划,550.0,2015-04-26
联合金控,微龙文化咨询工作室,任务编号：335832,品牌故事,900.0,2015-03-06
晨曦惜晨,成都双诚文化传播有限公司,任务编号：323613,产品卖点,1500.0,2014-12-22
妮妮2014,菩提树下工作室,任务编号：318568,百科/问答撰写,150.0,2014-11-26
Mr188****1213,容儿文案策划服务中心,任务编号：316181,宣传策划,600.0,2014-11-13
mf540c37bd422cd,菩提树下工作室,任务编号：315199,品牌故事,150.0,2014-11-07
yantingji,浮云工作室,任务编号：313866,宣传策划,400.0,2014-11-01
M1803****152,楚楚文案工作室,任务编号：312264,商业提案,500.0,2014-10-23
topoke,鬼画连篇,任务编号：311548,文学创作,2000.0,2014-10-20
馒头销售,菩提树下工作室,任务编号：310118,产品卖点,1000.0,2014-10-12
Binyoshine,小房子1991,任务编号：304963,编辑校对,100.0,2014-09-10
mackharris,冷心,任务编号：301927,编辑校对,100.0,2014-08-21
职工服务中心,新闻发布软文推广淘宝流量京东粉丝视频推广网络推广,任务编号：301286,项目策划,1100.0,2014-08-19
宝妈部落,微龙文化咨询工作室,任务编号：299205,宣传策划,1000.0,2014-08-07
珊瑚虫,金牌文秘在线,任务编号：291720,专业代笔,400.0,2014-06-24
lyr8886,千示设计,任务编号：290087,商业提案,400.0,2014-06-13
lyr8886,道乐图文工作室,任务编号：289485,宣传策划,300.0,2014-06-09
shteck,成都双诚文化传播有限公司,任务编号：288692,项目策划,1000.0,2014-06-04
o538329fa49e67,上海铭初文化传播有限公司,任务编号：287818,产品卖点,400.0,2014-05-27
garfile,上海铭初文化传播有限公司,任务编号：284829,商业提案,650.0,2014-05-07
xuzhen1989,棋墨文化工作室,任务编号：257667,品牌故事,200.0,2014-04-19
融商企业服务,容儿文案策划服务中心,任务编号：248508,宣传策划,600.0,2014-02-17
py118929,容儿文案策划服务中心,任务编号：248000,其他,1000.0,2014-02-13
公司项目策划,小明企划,任务编号：246855,商业提案,700.0,2014-01-25
