需求方,设计师,任务编号,能力标签,交易价格,发布时间
aiTechHome,晒米文创,任务编号：604652,商业提案,3500.0,2018-04-20
ls348****20,智通策划文案,任务编号：604666,项目策划,300.0,2018-04-20
vitorru,一起搞品牌策划  QQ  3370528179,任务编号：604628,宣传策划,300.0,2018-04-20
o5a05b6e2cf154,智通策划文案,任务编号：601894,专业代笔,300.0,2018-04-13
o5aacf19775b3d,智通策划文案,任务编号：601338,宣传策划,100.0,2018-04-11
o5acd69c1110d3,慧心分忧,任务编号：601008,专业代笔,200.0,2018-04-11
上海道航教育,紫彧营销咨询机构,任务编号：600650,商业提案,2300.0,2018-04-10
vitorru,云起轩工作室,任务编号：598700,宣传策划,2500.0,2018-04-04
vitorru,一悦企划,任务编号：596033,产品卖点,500.0,2018-03-28
o5ab8e7cff12e6,313工作室,任务编号：595303,产品卖点,100.0,2018-03-26
vitorru,一起搞品牌策划  QQ  3370528179,任务编号：595274,营销推广软文,500.0,2018-03-26
o5ab495bc3ce82,千军万马,任务编号：595075,宣传策划,500.0,2018-03-26
o5ab8****29921,顶真品牌策略设计,任务编号：595018,商业提案,1000.0,2018-03-26
vitorru,紫彧营销咨询机构,任务编号：593787,广告策划,200.0,2018-03-22
vitorru,脑洞创意文案策划,任务编号：591006,产品卖点,500.0,2018-03-15
fengge907,o5a9f19b50f9be,任务编号：588874,专业代笔,400.0,2018-03-09
o5a8e82901bf3e,思睿观通创融服务,任务编号：583390,商业提案,1500.0,2018-02-22
vitorru,紫彧营销咨询机构,任务编号：579939,宣传策划,500.0,2018-02-02
心目中品牌设计,开罗和罗马,任务编号：579766,品牌故事,200.0,2018-02-02
vitorru,紫彧营销咨询机构,任务编号：579310,宣传策划,400.0,2018-01-31
qida6666,mijunjie8的商铺,任务编号：574892,宣传策划,200.0,2018-01-18
o5a5cd05b727e2,思睿观通创融服务,任务编号：573841,商业提案,2000.0,2018-01-16
家企风帆001,一只猫创意,任务编号：572049,营销推广软文,200.0,2018-01-10
w5491****0,紫彧营销咨询机构,任务编号：571012,宣传策划,1800.0,2018-01-07
carter200015,ZS代写,任务编号：568880,专业代笔,100.0,2017-12-31
一品通无忧,戴小烦的字铺子,任务编号：568267,产品卖点,500.0,2017-12-29
o5a44601bd1658,mijunjie8的商铺,任务编号：568031,专业代笔,100.0,2017-12-28
o5a41912fea8d6,一悦企划,任务编号：567271,宣传策划,500.0,2017-12-26
o5a2e1e3809dc9,殊同品牌策划设计,任务编号：565933,宣传策划,300.0,2017-12-22
o5a354bc952d79,ZS代写,任务编号：564193,专业代笔,300.0,2017-12-17
o5a2fc273c0e95,思睿观通创融服务,任务编号：562893,宣传策划,500.0,2017-12-13
qiyilian2013,乐活创享,任务编号：560913,项目策划,100.0,2017-12-07
风花雪月1980,智通策划文案,任务编号：560552,宣传策划,300.0,2017-12-06
秋名山AE86,呸呸小店,任务编号：559167,品牌故事,100.0,2017-12-02
k5999****87,殊同品牌策划设计,任务编号：558825,商业提案,1000.0,2017-12-01
o5a1fa7c6ec277,mijunjie8的商铺,任务编号：558609,品牌故事,300.0,2017-11-30
k6861****57,紫彧营销咨询机构,任务编号：557159,宣传策划,800.0,2017-11-27
o5a16a68e30f9b,紫彧营销咨询机构,任务编号：556276,宣传策划,300.0,2017-11-23
直观层,呸呸小店,任务编号：555506,产品卖点,200.0,2017-11-21
vitorru,乐心文策工作室 187-6845-9100,任务编号：554155,宣传策划,1000.0,2017-11-16
mf139****3077,mijunjie8的商铺,任务编号：553479,宣传策划,100.0,2017-11-14
o5a0b****12177,紫彧营销咨询机构,任务编号：553706,宣传策划,400.0,2017-11-15
mf187****8582,mijunjie8的商铺,任务编号：553506,商业提案,100.0,2017-11-14
o580b0945aa37f,紫彧营销咨询机构,任务编号：550396,宣传策划,500.0,2017-11-04
gtymdx888,杰斯设计工作室,任务编号：547804,商业提案,300.0,2017-10-26
tianminmin001,呸呸小店,任务编号：547393,品牌故事,100.0,2017-10-25
vitorru,紫彧营销咨询机构,任务编号：547088,宣传策划,800.0,2017-10-24
o59edc30bab265,思睿观通创融服务,任务编号：546971,商业提案,3500.0,2017-10-24
vitorru,思睿观通创融服务,任务编号：544628,商业提案,3000.0,2017-10-17
mcscofiled,杰斯设计工作室,任务编号：540530,百科/问答撰写,1000.0,2017-10-02
baihonglin2015,mijunjie8的商铺,任务编号：540520,品牌故事,520.0,2017-10-02
o59d07c3e3097c,SeanTLD,任务编号：540458,专业代笔,260.0,2017-10-02
xiaominghua,飔逸创意工作室,任务编号：536027,专业代笔,100.0,2017-09-18
lzq891005,殊同品牌策划设计,任务编号：535249,宣传策划,1200.0,2017-09-15
stainsleep,脑洞创意文案策划,任务编号：533564,商业提案,800.0,2017-09-10
o595375e5e7e71,杰斯设计工作室,任务编号：532101,宣传策划,200.0,2017-09-05
shandongdavid,猫诣广告传媒有限公司,任务编号：530664,商业提案,666.0,2017-08-30
智慧无限全脑,紫彧营销咨询机构,任务编号：529745,宣传策划,900.0,2017-08-28
o599e7d0a6a605,小芳工作室,任务编号：529334,宣传策划,200.0,2017-08-26
mf137****7755,紫彧营销咨询机构,任务编号：528058,专业代笔,3000.0,2017-08-22
chtf5023,一悦企划,任务编号：525911,宣传策划,200.0,2017-08-14
o598d28bca0b82,潜水钟品牌策划工作室,任务编号：525076,宣传策划,1500.0,2017-08-11
mf135****2650,一悦企划,任务编号：524629,商业提案,300.0,2017-08-09
o580b0945aa37f,一起搞品牌策划  QQ  3370528179,任务编号：524344,宣传策划,2800.0,2017-08-09
chm_abc,宁波浪尖品牌咨询与设计有限公司,任务编号：520001,文学创作,10000.0,2017-07-25
k3317****28,紫彧营销咨询机构,任务编号：519581,产品卖点,500.0,2017-07-24
DoSocial,BIG IDEA 工作室,任务编号：518905,项目策划,20000.0,2017-07-21
o5913cb7b4fb5a,BIG IDEA 工作室,任务编号：518598,宣传策划,5000.0,2017-07-20
tzllxmz,o596d8ff6546f5,任务编号：518115,品牌故事,500.0,2017-07-18
mf138****5881,思睿观通创融服务,任务编号：518109,商业提案,2500.0,2017-07-18
o5963****dd101,思睿观通创融服务,任务编号：516238,商业提案,3000.0,2017-07-10
安瑞德01,思睿观通创融服务,任务编号：515195,商业提案,2500.0,2017-07-06
大棚,liszky,任务编号：512134,商业提案,8300.0,2017-06-24
大棚,liszky,任务编号：511893,产品卖点,550.0,2017-06-23
k6819****31,脑洞创意文案策划,任务编号：510503,宣传策划,380.0,2017-06-18
vitorru,脑洞创意文案策划,任务编号：510277,其他内容创作,300.0,2017-06-16
桔米盛室数字科技,笔头秀工作室,任务编号：509857,商业提案,300.0,2017-06-15
mf150****4000,飔逸创意工作室,任务编号：508869,产品卖点,168.0,2017-06-12
o592ec1e00500d,飔逸创意工作室,任务编号：506280,品牌故事,150.0,2017-05-31
天涯芳草关晶,专业取名,任务编号：504811,公司起名,300.0,2017-05-25
mf156****5555,棠颂创意文案工坊,任务编号：504689,商业提案,800.0,2017-05-25
花雨间,广州观远文化,任务编号：503935,宣传策划,3000.0,2017-05-23
同旺彩印,B&G knowledge.(比格知识工作室),任务编号：503746,品牌故事,600.0,2017-05-22
丽舍宫,无锡火狐网络科技有限公司,任务编号：503712,百科/问答撰写,3600.0,2017-05-22
o58f9****8370a,呸呸小店,任务编号：502012,专业代笔,300.0,2017-05-16
vitorru,无明舍工作室,任务编号：500536,产品卖点,6000.0,2017-05-11
o59093a261e162,不二策划/网络工作室,任务编号：497649,专业代笔,300.0,2017-05-03
sakaas,o58a40404bcafb,任务编号：496802,商业提案,300.0,2017-04-29
mf189****9969,飔逸创意工作室,任务编号：496706,商业提案,500.0,2017-04-29
mf187****9655,o590031fd614d6,任务编号：495806,产品卖点,400.0,2017-04-26
军魂拓展培训机构,杰斯设计工作室,任务编号：494291,宣传策划,2000.0,2017-04-21
mf136****7152,紫彧营销咨询机构,任务编号：493804,宣传策划,200.0,2017-04-19
清风03,女战士小N,任务编号：493741,宣传策划,100.0,2017-04-19
mf180****2776,B&G knowledge.(比格知识工作室),任务编号：490706,品牌故事,600.0,2017-04-09
mf131****7666,紫彧营销咨询机构,任务编号：488769,宣传策划,300.0,2017-04-01
glorialin,紫彧营销咨询机构,任务编号：486291,产品卖点,800.0,2017-03-24
糊涂ning,乐心传媒工作室,任务编号：483357,品牌起名,200.0,2017-03-14
o5863d951b5903,紫彧营销咨询机构,任务编号：483086,宣传策划,1000.0,2017-03-13
mf180****1511,智通策划文案,任务编号：482323,宣传策划,100.0,2017-03-10
o535f6f337cdff,呆子991,任务编号：482023,产品卖点,200.0,2017-03-09
k3555****73,紫彧营销咨询机构,任务编号：479456,产品卖点,300.0,2017-03-01
吾乃皇太纸,B&G knowledge.(比格知识工作室),任务编号：479099,商业提案,1000.0,2017-02-27
mf139****9189,B&G knowledge.(比格知识工作室),任务编号：478935,宣传策划,500.0,2017-02-27
mf136****7291,不二策划/网络工作室,任务编号：478752,品牌故事,300.0,2017-02-26
yjm0321,魔手品牌设计,任务编号：478171,专业代笔,1500.0,2017-02-23
k8559****66,上海有砖文化传媒有限公司,任务编号：478061,宣传策划,1500.0,2017-02-23
k3436****87,脑洞创意文案策划,任务编号：477941,宣传策划,150.0,2017-02-23
mf189****7000,智通策划文案,任务编号：477981,专业代笔,100.0,2017-02-23
清风03,女战士小N,任务编号：475836,宣传策划,100.0,2017-02-16
o58a41ba81ed92,智通策划文案,任务编号：475753,宣传策划,100.0,2017-02-15
15910****71,B&G knowledge.(比格知识工作室),任务编号：475519,宣传策划,1000.0,2017-02-15
mf151****2950,多美乐工作室,任务编号：473623,百科/问答撰写,1200.0,2017-02-07
落花有意8023,紫彧营销咨询机构,任务编号：472046,宣传策划,300.0,2017-01-21
mf136****4821,上海有砖文化传媒有限公司,任务编号：468714,宣传策划,900.0,2017-01-03
mf186****1228,女战士小N,任务编号：466967,文学创作,600.0,2016-12-25
mf150****7973,B&G knowledge.(比格知识工作室),任务编号：466948,产品卖点,600.0,2016-12-25
mf153****7555,B&G knowledge.(比格知识工作室),任务编号：466008,商业提案,1488.0,2016-12-20
lucia209,波斯猫文创,任务编号：465478,品牌故事,200.0,2016-12-18
mf185****5945,B&G knowledge.(比格知识工作室),任务编号：464622,商业提案,1000.0,2016-12-13
mf177****0599,B&G knowledge.(比格知识工作室),任务编号：463658,专业代笔,800.0,2016-12-09
o580b0945aa37f,B&G knowledge.(比格知识工作室),任务编号：462678,文学创作,600.0,2016-12-04
maxyellow,威威小妖,任务编号：460074,宣传策划,100.0,2016-11-22
shandongdavid,B&G knowledge.(比格知识工作室),任务编号：459410,商业提案,500.0,2016-11-19
mf138****8706,塔罗科技,任务编号：459374,宣传策划,2000.0,2016-11-19
mf139****2007,mf18800121917,任务编号：458854,编辑校对,200.0,2016-11-17
mf139****3077,不二策划/网络工作室,任务编号：458329,商业提案,200.0,2016-11-15
mf181****3247,良风创意的商铺,任务编号：457203,百科/问答撰写,500.0,2016-11-10
Michael郭,紫彧营销咨询机构,任务编号：456861,广告策划,500.0,2016-11-09
Michael郭,B&G knowledge.(比格知识工作室),任务编号：456260,产品卖点,500.0,2016-11-06
tiejiachong,亮点品牌创意策划工作室,任务编号：455566,百科/问答撰写,100.0,2016-11-03
策联社团,亮点品牌创意策划工作室,任务编号：455011,宣传策划,200.0,2016-11-01
渔人码头,B&G knowledge.(比格知识工作室),任务编号：449865,品牌故事,1500.0,2016-10-10
我爱软件,jack_bluth,任务编号：449097,编辑校对,500.0,2016-10-02
o57dc230cc2fe3,茕海工作室,任务编号：446324,宣传策划,100.0,2016-09-17
福州驰纳科技,店小二网络科技,任务编号：441549,产品卖点,300.0,2016-08-23
o57afbab1732f4,养活阿仓,任务编号：439998,商业提案,150.0,2016-08-14
白刺猬工作室,潇湘文案工作室,任务编号：438814,宣传策划,300.0,2016-08-08
o574268aea9c49,威客阿D-软文新闻稿文案设计品牌推广,任务编号：423208,品牌故事,300.0,2016-05-23
维兴顺01,云间月文化工作室,任务编号：423108,品牌故事,300.0,2016-05-23
mf182****3648,威客阿D-软文新闻稿文案设计品牌推广,任务编号：421117,品牌故事,1500.0,2016-05-12
o5551****71817,星璆文字,任务编号：416847,商业提案,100.0,2016-04-19
小萝卜干,萧恩的芦苇荡,任务编号：415433,商业提案,2000.0,2016-04-12
hrz89,白刺猬工作室,任务编号：414055,产品卖点,100.0,2016-04-05
Yanny越,造梦工作室,任务编号：413114,品牌故事,300.0,2016-03-30
罗宾,桔米盛室文化,任务编号：412675,文学创作,300.0,2016-03-29
epweike2015,mf15151855051,任务编号：410872,编辑校对,200.0,2016-03-20
mf182****8386,单独智造,任务编号：410579,软文发布,2500.0,2016-03-18
cozse,文秘乐园,任务编号：407936,产品卖点,300.0,2016-03-05
刘娇龙01,逆行创意设计,任务编号：407765,项目策划,6000.0,2016-03-04
zuipp,魔手品牌设计,任务编号：406971,品牌故事,100.0,2016-02-29
mf158****8622,三月惜遇,任务编号：402074,宣传策划,100.0,2016-01-17
zhoushao,新疆合赢智创信息科技服务有限公司,任务编号：401503,产品卖点,500.0,2016-01-13
M1803****838,越陌网络,任务编号：401062,项目策划,800.0,2016-01-11
mf181****9922,如是设计,任务编号：398940,品牌故事,200.0,2015-12-28
epweike2015,睿昊传媒,任务编号：398579,商业提案,200.0,2015-12-25
vionlr,金点子原创工作室,任务编号：398077,品牌故事,300.0,2015-12-22
epweike2015,mf18071996310,任务编号：395691,百科/问答撰写,100.0,2015-12-07
louis01,云飘飘创意工作室,任务编号：394984,宣传策划,200.0,2015-12-03
mymoyan,新疆合赢智创信息科技服务有限公司,任务编号：393056,文学创作,100.0,2015-11-23
欢欣网,新视力品牌策划,任务编号：392867,宣传策划,500.0,2015-11-23
o564d380dc25c8,泰安尚水文化传媒有限公司,任务编号：392231,专业代笔,900.0,2015-11-19
o53a3f942ede9b,云木香,任务编号：391107,编辑校对,150.0,2015-11-13
罗宾,黔人文案,任务编号：390955,编辑校对,1000.0,2015-11-12
欢欣网,vionlr,任务编号：390274,品牌故事,1500.0,2015-11-09
mf136****7999,初心一站式商业服务,任务编号：389615,商业提案,1500.0,2015-11-05
欢欣网,vionlr,任务编号：388945,品牌故事,8500.0,2015-11-02
大猎头,mf18600960480,任务编号：388870,文学创作,150.0,2015-11-01
欢欣网,vionlr,任务编号：387425,品牌故事,800.0,2015-10-26
zhangjiayao4606,金点子原创工作室,任务编号：387214,品牌故事,100.0,2015-10-24
mf176****4997,黔人文案,任务编号：386496,品牌故事,210.0,2015-10-21
mf132****1406,魔手品牌设计,任务编号：385708,专业代笔,2000.0,2015-10-18
Jfy4321,魔手品牌设计,任务编号：385611,商业提案,1500.0,2015-10-17
Mr159****4082,萧恩的芦苇荡,任务编号：384864,项目策划,5000.0,2015-10-14
o5616****c6bb6,写作降重,任务编号：383758,专业代笔,100.0,2015-10-09
欢欣网,vionlr,任务编号：383485,品牌故事,2000.0,2015-10-08
mf186****2626,魔手品牌设计,任务编号：383477,品牌故事,300.0,2015-10-08
mf189****7000,牛角刀文案,任务编号：381581,公司起名,200.0,2015-09-23
mf131****1846,黔人文案,任务编号：381423,品牌故事,500.0,2015-09-23
mf187****2319,微龙文化咨询工作室,任务编号：378762,宣传策划,150.0,2015-09-10
mf186****7950,zyf888,任务编号：376758,专业代笔,199.0,2015-09-01
mf188****1490,三味真货,任务编号：376690,专业代笔,300.0,2015-08-31
欢欣网,vionlr,任务编号：376617,品牌故事,20000.0,2015-08-31
o55df6956c002d,高校专业定制（翻译/文章代写/论文润色/降重复率/文案策划/中英文数学作业）,任务编号：376034,品牌故事,200.0,2015-08-28
郭加力,萧恩的芦苇荡,任务编号：375524,专业代笔,3500.0,2015-08-26
欢欣网,vionlr,任务编号：374995,品牌故事,5100.0,2015-08-24
o55d1****25417,文字美图,任务编号：374217,商业提案,1200.0,2015-08-20
wk139****3830,小雏菊的坚持,任务编号：372523,编辑校对,260.0,2015-08-13
kz104615,微龙文化咨询工作室,任务编号：370494,品牌故事,200.0,2015-08-04
欢欣网,vionlr,任务编号：368483,品牌故事,3000.0,2015-07-24
ICELAND,mijunjie8的商铺,任务编号：366525,商业提案,500.0,2015-07-15
欢欣网,开罗和罗马,任务编号：365960,品牌故事,500.0,2015-07-13
mf138****9575,微龙文化咨询工作室,任务编号：365836,商业提案,800.0,2015-07-13
franson,mf15215697362,任务编号：364567,宣传策划,200.0,2015-07-06
欢欣网,开罗和罗马,任务编号：359396,品牌故事,500.0,2015-06-12
mf138****8721,微龙文化咨询工作室,任务编号：358555,宣传策划,350.0,2015-06-09
mf135****6854,全球好文案,任务编号：357486,产品卖点,1000.0,2015-06-03
欢欣网,开罗和罗马,任务编号：356198,品牌故事,500.0,2015-05-28
GrayQ,erp 等系统专业开发,任务编号：355991,品牌故事,500.0,2015-05-27
mf159****6050,mijunjie8的商铺,任务编号：353845,百科/问答撰写,100.0,2015-05-18
mf139****9871,斑点狗创意工作室,任务编号：353496,编辑校对,200.0,2015-05-17
mf182****7616,erp 等系统专业开发,任务编号：351613,品牌故事,1200.0,2015-05-08
mf134****9410,mijunjie8的商铺,任务编号：351328,产品卖点,350.0,2015-05-07
liuzejin8,容儿文案策划服务中心,任务编号：350960,商业提案,1500.0,2015-05-06
暴伟,文博士文案工作室,任务编号：350602,品牌故事,300.0,2015-05-05
mf156****4341,erp 等系统专业开发,任务编号：350408,品牌故事,200.0,2015-05-04
mf155****7686,mijunjie8的商铺,任务编号：347567,品牌故事,200.0,2015-04-21
mf185****9833,时光里的笔耕“范”,任务编号：344532,宣传策划,100.0,2015-04-08
直观层,xiaodu,任务编号：342599,编辑校对,100.0,2015-04-02
醋拌柠檬,木木木头,任务编号：342101,店铺/网店起名,200.0,2015-03-31
mf156****2459,菩提树下工作室,任务编号：340911,专业代笔,200.0,2015-03-26
文甬,黔人文案,任务编号：339091,专业代笔,300.0,2015-03-19
archerwang,第一设计,任务编号：337552,编辑校对,1000.0,2015-03-14
大健康孵化,创意货柜工作室,任务编号：337131,宣传策划,500.0,2015-03-13
mf137****5049,mijunjie8的商铺,任务编号：333906,宣传策划,200.0,2015-02-24
季风气息,星橙设计QQ1356183009,任务编号：329969,品牌起名,100.0,2015-01-26
hzresen,webdev,任务编号：328211,项目策划,4500.0,2015-01-16
兜兜12,时光里的笔耕“范”,任务编号：326187,专业代笔,100.0,2015-01-06
o54a62e834b22e,津华文案工作室,任务编号：325526,品牌故事,300.0,2015-01-02
mf185****8027,深蓝相随文化创意工作室,任务编号：323320,品牌故事,100.0,2014-12-21
奥森动画,小鱼丶,任务编号：320299,文学创作,100.0,2014-12-04
mf155****7686,mijunjie8的商铺,任务编号：317923,品牌故事,400.0,2014-11-22
mf157****0119,微龙文化咨询工作室,任务编号：316966,品牌故事,150.0,2014-11-18
M1324****565,大秦帝国工作室,任务编号：316683,百科/问答撰写,100.0,2014-11-16
abc889,时光里的笔耕“范”,任务编号：316009,商业提案,100.0,2014-11-12
wjbjw,上海铭初文化传播有限公司,任务编号：314667,宣传策划,1000.0,2014-11-05
沪江老德,点子,任务编号：311698,宣传策划,100.0,2014-10-21
文甬,晨彩工作室,任务编号：311527,编辑校对,200.0,2014-10-20
qq412****65,成都双诚文化传播有限公司,任务编号：304430,产品卖点,750.0,2014-09-05
创新网络,超级写手，营销专家，十年经验，必出精品,任务编号：303917,产品卖点,2000.0,2014-09-02
lordsun,future_yang的软件小店,任务编号：302111,专业代笔,400.0,2014-08-22
职工服务中心,微龙文化咨询工作室,任务编号：301498,专业代笔,200.0,2014-08-20
firewill,一个·设计,任务编号：299346,商业提案,2000.0,2014-08-07
菲葵花,新闻发布软文推广淘宝流量京东粉丝视频推广网络推广,任务编号：298865,商业提案,2500.0,2014-08-05
渤澜商贸,新闻发布软文推广淘宝流量京东粉丝视频推广网络推广,任务编号：296897,产品卖点,100.0,2014-07-25
jeffer,百度百科专家,任务编号：293969,宣传策划,300.0,2014-07-08
mf53ad290de271a,金牌文秘在线,任务编号：292277,产品卖点,200.0,2014-06-27
lq66,紫萱缘创意文案工作室,任务编号：290073,宣传策划,100.0,2014-06-13
zsweiyi,mijunjie8的商铺,任务编号：287351,项目策划,150.0,2014-05-24
a4751****7,紫萱缘创意文案工作室,任务编号：286456,品牌故事,400.0,2014-05-18
woyaogeiguile,lanclear,任务编号：286149,编辑校对,420.0,2014-05-15
zsweiyi,mijunjie8的商铺,任务编号：286244,项目策划,150.0,2014-05-16
tw1981,道乐图文工作室,任务编号：259330,专业代笔,300.0,2014-04-26
huhu123,tyronejan,任务编号：257818,软文发布,500.0,2014-04-21
阮戍恒,瑞轩品牌策划,任务编号：257748,品牌故事,100.0,2014-04-20
shaoyaolin,棋墨文化工作室,任务编号：257746,宣传策划,500.0,2014-04-20
mf534bdcab99ab5,棋墨文化工作室,任务编号：257722,百科/问答撰写,200.0,2014-04-20
CYD29****4,瑞轩品牌策划,任务编号：257239,项目策划,200.0,2014-04-16
jibird,上海铭初文化传播有限公司,任务编号：256131,专业代笔,1000.0,2014-04-13
百乐星纯k,棋墨文化工作室,任务编号：254939,宣传策划,100.0,2014-04-03
张寒,新闻发布软文推广淘宝流量京东粉丝视频推广网络推广,任务编号：252333,商业提案,1500.0,2014-03-16
央卡林,新闻发布软文推广淘宝流量京东粉丝视频推广网络推广,任务编号：252086,宣传策划,600.0,2014-03-14
wenzi209,新闻发布软文推广淘宝流量京东粉丝视频推广网络推广,任务编号：247988,宣传策划,100.0,2014-02-13
