Source,Target,Type,Weight_cooccur
成功注册商标,路易吉,共现,1
成功申请著作权,端庄,共现,2
成功申请著作权,简洁,共现,2
成功申请著作权,美容美发用品,共现,1
成功申请著作权,著作权转移,共现,2
成功申请著作权,路易吉,共现,1
端庄,简洁,共现,2
端庄,美容美发用品,共现,1
端庄,著作权转移,共现,1
端庄,路易吉,共现,1
简洁,美容美发用品,共现,1
简洁,著作权转移,共现,1
简洁,路易吉,共现,1
美容美发用品,著作权转移,共现,1
美容美发用品,路易吉,共现,1
著作权转移,路易吉,共现,1
仿照网站表格风格,前端表格,共现,1
仿照网站表格风格,数据,共现,1
仿照网站表格风格,类似的网站,共现,1
前端表格,数据,共现,1
前端表格,类似的网站,共现,1
数据,类似的网站,共现,1
点餐功能,系统开发,共现,1
点餐功能,自助点餐系统,共现,1
系统开发,自助点餐系统,共现,1
人工智能(AI,保护个人信息,共现,1
人工智能(AI,内容创业者,共现,1
人工智能(AI,国家规章制度,共现,1
人工智能(AI,社交媒体平台,共现,1
人工智能(AI,社会主义核心价值观,共现,1
保护个人信息,内容创业者,共现,1
保护个人信息,国家规章制度,共现,1
保护个人信息,社交媒体平台,共现,1
保护个人信息,社会主义核心价值观,共现,1
内容创业者,国家规章制度,共现,1
内容创业者,社交媒体平台,共现,1
内容创业者,社会主义核心价值观,共现,1
国家规章制度,社交媒体平台,共现,1
国家规章制度,社会主义核心价值观,共现,1
社交媒体平台,社会主义核心价值观,共现,1
LOGO设计,信息技术行业,共现,1
LOGO设计,公司名：济南小可乐信息技术有限公司,共现,1
LOGO设计,汉字英文结合,共现,1
LOGO设计,颜色橙色,共现,1
信息技术行业,公司名：济南小可乐信息技术有限公司,共现,1
信息技术行业,汉字英文结合,共现,1
信息技术行业,颜色橙色,共现,1
公司名：济南小可乐信息技术有限公司,汉字英文结合,共现,1
公司名：济南小可乐信息技术有限公司,颜色橙色,共现,1
汉字英文结合,颜色橙色,共现,1
CesiumJs,threejs,共现,4
CesiumJs,不能按时完成交付,共现,1
CesiumJs,代码简洁,共现,3
CesiumJs,工作日上班时间,共现,4
CesiumJs,提交并发布线上,共现,3
CesiumJs,撤回资金托管,共现,1
CesiumJs,测试无问题,共现,1
CesiumJs,界面清新,共现,4
threejs,不能按时完成交付,共现,1
threejs,代码简洁,共现,3
threejs,工作日上班时间,共现,4
threejs,提交并发布线上,共现,3
threejs,撤回资金托管,共现,1
threejs,测试无问题,共现,1
threejs,界面清新,共现,4
不能按时完成交付,代码简洁,共现,1
不能按时完成交付,工作日上班时间,共现,1
不能按时完成交付,提交并发布线上,共现,1
不能按时完成交付,撤回资金托管,共现,1
不能按时完成交付,测试无问题,共现,1
不能按时完成交付,界面清新,共现,1
代码简洁,工作日上班时间,共现,3
代码简洁,撤回资金托管,共现,1
代码简洁,测试无问题,共现,1
工作日上班时间,提交并发布线上,共现,3
工作日上班时间,撤回资金托管,共现,1
工作日上班时间,测试无问题,共现,1
工作日上班时间,界面清新,共现,4
提交并发布线上,撤回资金托管,共现,1
提交并发布线上,测试无问题,共现,1
撤回资金托管,测试无问题,共现,1
撤回资金托管,界面清新,共现,1
测试无问题,界面清新,共现,1
PHP,功能不全,共现,1
PHP,河北衡水当地的技术团队,共现,1
PHP,线下交易限制,共现,1
PHP,高考填报志愿的小程序,共现,1
功能不全,河北衡水当地的技术团队,共现,1
功能不全,线下交易限制,共现,1
功能不全,高考填报志愿的小程序,共现,1
河北衡水当地的技术团队,线下交易限制,共现,1
河北衡水当地的技术团队,高考填报志愿的小程序,共现,2
线下交易限制,高考填报志愿的小程序,共现,1
包装设计,吊牌设计,共现,1
包装设计,谈好的设计,共现,1
吊牌设计,谈好的设计,共现,1
avada主题,wordpress,共现,1
avada主题,外贸官网,共现,1
avada主题,外贸网站,共现,1
avada主题,电子产品,共现,1
avada主题,菜单,共现,1
wordpress,外贸官网,共现,1
wordpress,外贸网站,共现,1
wordpress,电子产品,共现,1
wordpress,菜单,共现,1
外贸官网,外贸网站,共现,1
外贸官网,电子产品,共现,1
外贸官网,菜单,共现,1
外贸网站,电子产品,共现,1
外贸网站,菜单,共现,1
电子产品,菜单,共现,1
小程序,我的,共现,1
小程序,登录,共现,1
小程序,联系我们,共现,1
小程序,订单,共现,1
小程序,首页,共现,1
我的,登录,共现,1
我的,联系我们,共现,1
我的,订单,共现,1
我的,首页,共现,1
登录,联系我们,共现,1
登录,订单,共现,1
登录,首页,共现,1
联系我们,订单,共现,1
联系我们,首页,共现,1
订单,首页,共现,1
包含中文,化妆品商标,共现,1
包含中文,图形logo设计,共现,1
包含中文,图案,共现,1
包含中文,护肤品,共现,1
包含中文,洗护,共现,1
包含中文,精油类为主,共现,1
包含中文,英文,共现,1
化妆品商标,图形logo设计,共现,1
化妆品商标,图案,共现,1
化妆品商标,护肤品,共现,1
化妆品商标,洗护,共现,1
化妆品商标,精油类为主,共现,1
化妆品商标,英文,共现,1
图形logo设计,图案,共现,1
图形logo设计,护肤品,共现,1
图形logo设计,洗护,共现,1
图形logo设计,精油类为主,共现,1
图形logo设计,英文,共现,1
图案,护肤品,共现,1
图案,洗护,共现,1
图案,精油类为主,共现,1
图案,英文,共现,1
护肤品,洗护,共现,1
护肤品,精油类为主,共现,1
护肤品,英文,共现,1
洗护,精油类为主,共现,1
洗护,英文,共现,1
精油类为主,英文,共现,1
Instagram,国际市场,共现,1
Instagram,图形LOGO设计,共现,1
Instagram,纹身器材领域品牌LOGO,共现,1
Instagram,自由发挥,共现,1
国际市场,图形LOGO设计,共现,1
国际市场,纹身器材领域品牌LOGO,共现,1
国际市场,自由发挥,共现,1
图形LOGO设计,纹身器材领域品牌LOGO,共现,1
图形LOGO设计,自由发挥,共现,1
纹身器材领域品牌LOGO,自由发挥,共现,1
logo设计,动漫元素,共现,1
logo设计,包含剪刀和七的元素,共现,1
logo设计,广东化州牛腩粉消费者,共现,1
logo设计,阿七牛杂连锁店,共现,1
动漫元素,包含剪刀和七的元素,共现,1
动漫元素,广东化州牛腩粉消费者,共现,1
动漫元素,阿七牛杂连锁店,共现,1
包含剪刀和七的元素,广东化州牛腩粉消费者,共现,1
包含剪刀和七的元素,阿七牛杂连锁店,共现,1
广东化州牛腩粉消费者,阿七牛杂连锁店,共现,1
网站二次开发,网站修改,共现,1
AI绘画,AI视频,共现,1
AI绘画,AI音乐生成,共现,1
AI绘画,UI设计能力,共现,1
AI绘画,wordpress,共现,1
AI绘画,wordpress主题,共现,1
AI绘画,美观UI设计,共现,1
AI视频,AI音乐生成,共现,1
AI视频,UI设计能力,共现,1
AI视频,wordpress,共现,1
AI视频,wordpress主题,共现,1
AI视频,美观UI设计,共现,1
AI音乐生成,UI设计能力,共现,1
AI音乐生成,wordpress,共现,1
AI音乐生成,wordpress主题,共现,1
AI音乐生成,美观UI设计,共现,1
UI设计能力,wordpress,共现,1
UI设计能力,wordpress主题,共现,1
UI设计能力,美观UI设计,共现,1
wordpress,wordpress主题,共现,1
wordpress,美观UI设计,共现,1
wordpress主题,美观UI设计,共现,1
不复杂,初稿,共现,1
不复杂,图标设计,共现,1
不复杂,小程序UI设计,共现,1
不复杂,接单的老板,共现,1
不复杂,整体风格统一,共现,1
不复杂,稿图,共现,1
不复杂,稿图一致,共现,1
不复杂,稿图这样,共现,1
不复杂,美化,共现,1
不复杂,设计下图标,共现,1
初稿,图标设计,共现,1
初稿,小程序UI设计,共现,1
初稿,接单的老板,共现,1
初稿,整体风格统一,共现,1
初稿,稿图,共现,1
初稿,稿图一致,共现,1
初稿,稿图这样,共现,1
初稿,美化,共现,1
初稿,设计下图标,共现,1
图标设计,小程序UI设计,共现,1
图标设计,接单的老板,共现,1
图标设计,整体风格统一,共现,1
图标设计,稿图,共现,1
图标设计,稿图一致,共现,1
图标设计,稿图这样,共现,1
图标设计,美化,共现,1
图标设计,设计下图标,共现,1
小程序UI设计,接单的老板,共现,1
小程序UI设计,整体风格统一,共现,1
小程序UI设计,稿图,共现,1
小程序UI设计,稿图一致,共现,1
小程序UI设计,稿图这样,共现,1
小程序UI设计,美化,共现,1
小程序UI设计,设计下图标,共现,1
接单的老板,整体风格统一,共现,1
接单的老板,稿图,共现,1
接单的老板,稿图一致,共现,1
接单的老板,稿图这样,共现,1
接单的老板,美化,共现,1
接单的老板,设计下图标,共现,1
整体风格统一,稿图,共现,1
整体风格统一,稿图一致,共现,1
整体风格统一,稿图这样,共现,1
整体风格统一,美化,共现,1
整体风格统一,设计下图标,共现,1
稿图,稿图一致,共现,1
稿图,稿图这样,共现,1
稿图,美化,共现,1
稿图,设计下图标,共现,1
稿图一致,稿图这样,共现,1
稿图一致,美化,共现,1
稿图一致,设计下图标,共现,1
稿图这样,美化,共现,1
稿图这样,设计下图标,共现,1
美化,设计下图标,共现,1
Django,JavaScript,共现,2
Django,华律法律咨询,共现,2
Django,咨询记录保存,共现,1
Django,响应速度快,共现,2
Django,在线支付,共现,2
Django,完整法律咨询流程功能,共现,1
Django,平板,共现,1
Django,律师解答,共现,1
Django,手机,共现,1
Django,支付安全,共现,2
Django,文档管理功能,共现,2
Django,朋友合作模式,共现,1
Django,法律咨询类小程序,共现,1
Django,法律快车,共现,2
Django,流程便捷,共现,1
Django,用户,共现,2
Django,用户提问,共现,1
Django,简洁易用界面,共现,1
Django,预约律师,共现,2
JavaScript,华律法律咨询,共现,2
JavaScript,咨询记录保存,共现,1
JavaScript,响应速度快,共现,2
JavaScript,在线支付,共现,2
JavaScript,完整法律咨询流程功能,共现,1
JavaScript,平板,共现,1
JavaScript,律师解答,共现,1
JavaScript,手机,共现,1
JavaScript,支付安全,共现,2
JavaScript,文档管理功能,共现,2
JavaScript,朋友合作模式,共现,1
JavaScript,法律咨询类小程序,共现,1
JavaScript,法律快车,共现,2
JavaScript,流程便捷,共现,1
JavaScript,用户,共现,2
JavaScript,用户提问,共现,1
JavaScript,简洁易用界面,共现,1
JavaScript,预约律师,共现,2
华律法律咨询,咨询记录保存,共现,1
华律法律咨询,响应速度快,共现,2
华律法律咨询,在线支付,共现,2
华律法律咨询,完整法律咨询流程功能,共现,1
华律法律咨询,平板,共现,1
华律法律咨询,律师解答,共现,1
华律法律咨询,手机,共现,1
华律法律咨询,支付安全,共现,2
华律法律咨询,文档管理功能,共现,2
华律法律咨询,朋友合作模式,共现,1
华律法律咨询,法律咨询类小程序,共现,1
华律法律咨询,法律快车,共现,2
华律法律咨询,流程便捷,共现,1
华律法律咨询,用户,共现,2
华律法律咨询,用户提问,共现,1
华律法律咨询,简洁易用界面,共现,1
华律法律咨询,预约律师,共现,2
咨询记录保存,响应速度快,共现,1
咨询记录保存,在线支付,共现,1
咨询记录保存,完整法律咨询流程功能,共现,1
咨询记录保存,平板,共现,1
咨询记录保存,律师解答,共现,1
咨询记录保存,手机,共现,1
咨询记录保存,支付安全,共现,1
咨询记录保存,文档管理功能,共现,1
咨询记录保存,朋友合作模式,共现,1
咨询记录保存,法律咨询类小程序,共现,1
咨询记录保存,法律快车,共现,1
咨询记录保存,流程便捷,共现,1
咨询记录保存,用户,共现,1
咨询记录保存,用户提问,共现,1
咨询记录保存,简洁易用界面,共现,1
咨询记录保存,预约律师,共现,1
响应速度快,在线支付,共现,2
响应速度快,完整法律咨询流程功能,共现,1
响应速度快,平板,共现,1
响应速度快,律师解答,共现,1
响应速度快,手机,共现,1
响应速度快,支付安全,共现,2
响应速度快,文档管理功能,共现,2
响应速度快,朋友合作模式,共现,1
响应速度快,法律咨询类小程序,共现,1
响应速度快,法律快车,共现,2
响应速度快,流程便捷,共现,1
响应速度快,用户,共现,2
响应速度快,用户提问,共现,1
响应速度快,简洁易用界面,共现,1
响应速度快,预约律师,共现,2
在线支付,完整法律咨询流程功能,共现,1
在线支付,平板,共现,1
在线支付,律师解答,共现,1
在线支付,手机,共现,1
在线支付,支付安全,共现,2
在线支付,文档管理功能,共现,2
在线支付,朋友合作模式,共现,1
在线支付,法律咨询类小程序,共现,1
在线支付,法律快车,共现,2
在线支付,流程便捷,共现,1
在线支付,用户,共现,2
在线支付,用户提问,共现,1
在线支付,简洁易用界面,共现,1
在线支付,预约律师,共现,2
完整法律咨询流程功能,平板,共现,1
完整法律咨询流程功能,律师解答,共现,1
完整法律咨询流程功能,手机,共现,1
完整法律咨询流程功能,支付安全,共现,1
完整法律咨询流程功能,文档管理功能,共现,1
完整法律咨询流程功能,朋友合作模式,共现,1
完整法律咨询流程功能,法律咨询类小程序,共现,1
完整法律咨询流程功能,法律快车,共现,1
完整法律咨询流程功能,流程便捷,共现,1
完整法律咨询流程功能,用户,共现,1
完整法律咨询流程功能,用户提问,共现,1
完整法律咨询流程功能,简洁易用界面,共现,1
完整法律咨询流程功能,预约律师,共现,1
平板,律师解答,共现,1
平板,手机,共现,1
平板,支付安全,共现,1
平板,文档管理功能,共现,1
平板,朋友合作模式,共现,1
平板,法律咨询类小程序,共现,1
平板,法律快车,共现,1
平板,流程便捷,共现,1
平板,用户,共现,1
平板,用户提问,共现,1
平板,简洁易用界面,共现,1
平板,预约律师,共现,1
律师解答,手机,共现,1
律师解答,支付安全,共现,1
律师解答,文档管理功能,共现,1
律师解答,朋友合作模式,共现,1
律师解答,法律咨询类小程序,共现,1
律师解答,法律快车,共现,1
律师解答,流程便捷,共现,1
律师解答,用户,共现,1
律师解答,用户提问,共现,1
律师解答,简洁易用界面,共现,1
律师解答,预约律师,共现,1
手机,支付安全,共现,1
手机,文档管理功能,共现,1
手机,朋友合作模式,共现,1
手机,法律咨询类小程序,共现,1
手机,法律快车,共现,1
手机,流程便捷,共现,1
手机,用户,共现,1
手机,用户提问,共现,1
手机,简洁易用界面,共现,1
手机,预约律师,共现,1
支付安全,文档管理功能,共现,2
支付安全,朋友合作模式,共现,1
支付安全,法律咨询类小程序,共现,1
支付安全,法律快车,共现,2
支付安全,流程便捷,共现,1
支付安全,用户,共现,2
支付安全,用户提问,共现,1
支付安全,简洁易用界面,共现,1
支付安全,预约律师,共现,2
文档管理功能,朋友合作模式,共现,1
文档管理功能,法律咨询类小程序,共现,1
文档管理功能,法律快车,共现,2
文档管理功能,流程便捷,共现,1
文档管理功能,用户,共现,2
文档管理功能,用户提问,共现,1
文档管理功能,简洁易用界面,共现,1
文档管理功能,预约律师,共现,2
朋友合作模式,法律咨询类小程序,共现,1
朋友合作模式,法律快车,共现,1
朋友合作模式,流程便捷,共现,1
朋友合作模式,用户,共现,1
朋友合作模式,用户提问,共现,1
朋友合作模式,简洁易用界面,共现,1
朋友合作模式,预约律师,共现,1
法律咨询类小程序,法律快车,共现,1
法律咨询类小程序,流程便捷,共现,1
法律咨询类小程序,用户,共现,1
法律咨询类小程序,用户提问,共现,1
法律咨询类小程序,简洁易用界面,共现,1
法律咨询类小程序,预约律师,共现,1
法律快车,流程便捷,共现,1
法律快车,用户,共现,2
法律快车,用户提问,共现,1
法律快车,简洁易用界面,共现,1
法律快车,预约律师,共现,2
流程便捷,用户,共现,1
流程便捷,用户提问,共现,1
流程便捷,简洁易用界面,共现,1
流程便捷,预约律师,共现,1
用户,用户提问,共现,1
用户,简洁易用界面,共现,1
用户,预约律师,共现,2
用户提问,简洁易用界面,共现,1
用户提问,预约律师,共现,1
简洁易用界面,预约律师,共现,1
exe打包,win系统,共现,1
exe打包,小程序开发,共现,1
exe打包,无bug,共现,1
exe打包,本地部署,共现,1
exe打包,流畅运行,共现,1
exe打包,竖屏,共现,1
exe打包,答题程序,共现,1
exe打包,选择题,共现,1
win系统,小程序开发,共现,1
win系统,无bug,共现,1
win系统,本地部署,共现,1
win系统,流畅运行,共现,1
win系统,竖屏,共现,1
win系统,答题程序,共现,1
win系统,选择题,共现,1
小程序开发,无bug,共现,1
小程序开发,本地部署,共现,1
小程序开发,流畅运行,共现,1
小程序开发,竖屏,共现,1
小程序开发,答题程序,共现,1
小程序开发,选择题,共现,1
无bug,本地部署,共现,1
无bug,流畅运行,共现,1
无bug,竖屏,共现,1
无bug,答题程序,共现,1
无bug,选择题,共现,1
本地部署,流畅运行,共现,1
本地部署,竖屏,共现,1
本地部署,答题程序,共现,1
本地部署,选择题,共现,1
流畅运行,竖屏,共现,1
流畅运行,答题程序,共现,1
流畅运行,选择题,共现,1
竖屏,答题程序,共现,1
竖屏,选择题,共现,1
答题程序,选择题,共现,1
三天,包装设计,共现,1
三天,工期：三天内得完成,共现,1
三天,新疆米粉,共现,1
三天,新疆米粉的包装设计,共现,1
三天,邓先生,共现,1
包装设计,工期：三天内得完成,共现,1
包装设计,新疆米粉,共现,1
包装设计,新疆米粉的包装设计,共现,1
包装设计,邓先生,共现,1
工期：三天内得完成,新疆米粉,共现,1
工期：三天内得完成,新疆米粉的包装设计,共现,1
工期：三天内得完成,邓先生,共现,1
新疆米粉,新疆米粉的包装设计,共现,1
新疆米粉,邓先生,共现,1
新疆米粉的包装设计,邓先生,共现,1
VUE,uniapp,共现,1
VUE,北京,共现,1
VUE,后台样式,共现,1
VUE,后台页面美化,共现,1
VUE,后台首页,共现,1
VUE,后台首页展示,共现,1
VUE,商品管理,共现,1
VUE,外卖平台,共现,1
VUE,外卖平台软件,共现,1
VUE,官网切图,共现,1
VUE,官网页面,共现,1
VUE,小票打印功能,共现,1
VUE,小程序开发,共现,1
VUE,店铺管理,共现,1
VUE,张先生,共现,1
VUE,弹窗,共现,1
VUE,服务商地域不限,共现,1
VUE,订单列表,共现,1
VUE,订单管理,共现,1
VUE,详情页,共现,1
VUE,财务申请,共现,1
VUE,软件,共现,1
VUE,页面美化,共现,1
uniapp,北京,共现,1
uniapp,后台样式,共现,1
uniapp,后台页面美化,共现,1
uniapp,后台首页,共现,1
uniapp,后台首页展示,共现,1
uniapp,商品管理,共现,1
uniapp,外卖平台,共现,1
uniapp,外卖平台软件,共现,1
uniapp,官网切图,共现,1
uniapp,官网页面,共现,1
uniapp,小票打印功能,共现,1
uniapp,小程序开发,共现,1
uniapp,店铺管理,共现,1
uniapp,张先生,共现,1
uniapp,弹窗,共现,1
uniapp,服务商地域不限,共现,1
uniapp,订单列表,共现,1
uniapp,订单管理,共现,1
uniapp,详情页,共现,1
uniapp,财务申请,共现,1
uniapp,软件,共现,1
uniapp,页面美化,共现,1
北京,后台样式,共现,1
北京,后台页面美化,共现,1
北京,后台首页,共现,1
北京,后台首页展示,共现,1
北京,商品管理,共现,1
北京,外卖平台,共现,1
北京,外卖平台软件,共现,1
北京,官网切图,共现,1
北京,官网页面,共现,1
北京,小票打印功能,共现,1
北京,小程序开发,共现,1
北京,店铺管理,共现,1
北京,张先生,共现,1
北京,弹窗,共现,1
北京,服务商地域不限,共现,1
北京,订单列表,共现,1
北京,订单管理,共现,1
北京,详情页,共现,1
北京,财务申请,共现,1
北京,软件,共现,1
北京,页面美化,共现,1
后台样式,后台页面美化,共现,1
后台样式,后台首页,共现,1
后台样式,后台首页展示,共现,1
后台样式,商品管理,共现,1
后台样式,外卖平台,共现,1
后台样式,外卖平台软件,共现,1
后台样式,官网切图,共现,1
后台样式,官网页面,共现,1
后台样式,小票打印功能,共现,1
后台样式,小程序开发,共现,1
后台样式,店铺管理,共现,1
后台样式,张先生,共现,1
后台样式,弹窗,共现,1
后台样式,服务商地域不限,共现,1
后台样式,订单列表,共现,1
后台样式,订单管理,共现,1
后台样式,详情页,共现,1
后台样式,财务申请,共现,1
后台样式,软件,共现,1
后台样式,页面美化,共现,1
后台页面美化,后台首页,共现,1
后台页面美化,后台首页展示,共现,1
后台页面美化,商品管理,共现,1
后台页面美化,外卖平台,共现,1
后台页面美化,外卖平台软件,共现,1
后台页面美化,官网切图,共现,1
后台页面美化,官网页面,共现,1
后台页面美化,小票打印功能,共现,1
后台页面美化,小程序开发,共现,1
后台页面美化,店铺管理,共现,1
后台页面美化,张先生,共现,1
后台页面美化,弹窗,共现,1
后台页面美化,服务商地域不限,共现,1
后台页面美化,订单列表,共现,1
后台页面美化,订单管理,共现,1
后台页面美化,详情页,共现,1
后台页面美化,财务申请,共现,1
后台页面美化,软件,共现,1
后台页面美化,页面美化,共现,1
后台首页,后台首页展示,共现,1
后台首页,商品管理,共现,1
后台首页,外卖平台,共现,1
后台首页,外卖平台软件,共现,1
后台首页,官网切图,共现,1
后台首页,官网页面,共现,1
后台首页,小票打印功能,共现,1
后台首页,小程序开发,共现,1
后台首页,店铺管理,共现,1
后台首页,张先生,共现,1
后台首页,弹窗,共现,1
后台首页,服务商地域不限,共现,1
后台首页,订单列表,共现,1
后台首页,订单管理,共现,1
后台首页,详情页,共现,1
后台首页,财务申请,共现,1
后台首页,软件,共现,1
后台首页,页面美化,共现,1
后台首页展示,商品管理,共现,1
后台首页展示,外卖平台,共现,1
后台首页展示,外卖平台软件,共现,1
后台首页展示,官网切图,共现,1
后台首页展示,官网页面,共现,1
后台首页展示,小票打印功能,共现,1
后台首页展示,小程序开发,共现,1
后台首页展示,店铺管理,共现,1
后台首页展示,张先生,共现,1
后台首页展示,弹窗,共现,1
后台首页展示,服务商地域不限,共现,1
后台首页展示,订单列表,共现,1
后台首页展示,订单管理,共现,1
后台首页展示,详情页,共现,1
后台首页展示,财务申请,共现,1
后台首页展示,软件,共现,1
后台首页展示,页面美化,共现,1
商品管理,外卖平台,共现,1
商品管理,外卖平台软件,共现,1
商品管理,官网切图,共现,1
商品管理,官网页面,共现,1
商品管理,小票打印功能,共现,1
商品管理,小程序开发,共现,1
商品管理,店铺管理,共现,2
商品管理,张先生,共现,1
商品管理,弹窗,共现,1
商品管理,服务商地域不限,共现,1
商品管理,订单列表,共现,1
商品管理,订单管理,共现,2
商品管理,详情页,共现,1
商品管理,财务申请,共现,2
商品管理,软件,共现,1
商品管理,页面美化,共现,1
外卖平台,外卖平台软件,共现,1
外卖平台,官网切图,共现,1
外卖平台,官网页面,共现,1
外卖平台,小票打印功能,共现,1
外卖平台,小程序开发,共现,1
外卖平台,店铺管理,共现,1
外卖平台,张先生,共现,1
外卖平台,弹窗,共现,1
外卖平台,服务商地域不限,共现,1
外卖平台,订单列表,共现,1
外卖平台,订单管理,共现,1
外卖平台,详情页,共现,1
外卖平台,财务申请,共现,1
外卖平台,软件,共现,1
外卖平台,页面美化,共现,1
外卖平台软件,官网切图,共现,1
外卖平台软件,官网页面,共现,1
外卖平台软件,小票打印功能,共现,1
外卖平台软件,小程序开发,共现,1
外卖平台软件,店铺管理,共现,1
外卖平台软件,张先生,共现,1
外卖平台软件,弹窗,共现,1
外卖平台软件,服务商地域不限,共现,1
外卖平台软件,订单列表,共现,1
外卖平台软件,订单管理,共现,1
外卖平台软件,详情页,共现,1
外卖平台软件,财务申请,共现,1
外卖平台软件,软件,共现,1
外卖平台软件,页面美化,共现,1
官网切图,官网页面,共现,1
官网切图,小票打印功能,共现,1
官网切图,小程序开发,共现,1
官网切图,店铺管理,共现,1
官网切图,张先生,共现,1
官网切图,弹窗,共现,1
官网切图,服务商地域不限,共现,1
官网切图,订单列表,共现,1
官网切图,订单管理,共现,1
官网切图,详情页,共现,1
官网切图,财务申请,共现,1
官网切图,软件,共现,1
官网切图,页面美化,共现,1
官网页面,小票打印功能,共现,1
官网页面,小程序开发,共现,1
官网页面,店铺管理,共现,1
官网页面,张先生,共现,1
官网页面,弹窗,共现,1
官网页面,服务商地域不限,共现,1
官网页面,订单列表,共现,1
官网页面,订单管理,共现,1
官网页面,详情页,共现,1
官网页面,财务申请,共现,1
官网页面,软件,共现,1
官网页面,页面美化,共现,1
小票打印功能,小程序开发,共现,1
小票打印功能,店铺管理,共现,1
小票打印功能,张先生,共现,1
小票打印功能,弹窗,共现,1
小票打印功能,服务商地域不限,共现,1
小票打印功能,订单列表,共现,1
小票打印功能,订单管理,共现,1
小票打印功能,详情页,共现,1
小票打印功能,财务申请,共现,1
小票打印功能,软件,共现,1
小票打印功能,页面美化,共现,1
小程序开发,店铺管理,共现,1
小程序开发,张先生,共现,1
小程序开发,弹窗,共现,1
小程序开发,服务商地域不限,共现,1
小程序开发,订单列表,共现,1
小程序开发,订单管理,共现,1
小程序开发,详情页,共现,1
小程序开发,财务申请,共现,1
小程序开发,软件,共现,1
小程序开发,页面美化,共现,1
店铺管理,张先生,共现,1
店铺管理,弹窗,共现,1
店铺管理,服务商地域不限,共现,1
店铺管理,订单列表,共现,1
店铺管理,订单管理,共现,3
店铺管理,详情页,共现,1
店铺管理,财务申请,共现,3
店铺管理,软件,共现,1
店铺管理,页面美化,共现,1
张先生,弹窗,共现,1
张先生,服务商地域不限,共现,1
张先生,订单列表,共现,1
张先生,订单管理,共现,1
张先生,详情页,共现,1
张先生,财务申请,共现,1
张先生,软件,共现,1
张先生,页面美化,共现,1
弹窗,服务商地域不限,共现,1
弹窗,订单列表,共现,1
弹窗,订单管理,共现,1
弹窗,详情页,共现,1
弹窗,财务申请,共现,1
弹窗,软件,共现,1
弹窗,页面美化,共现,1
服务商地域不限,订单列表,共现,1
服务商地域不限,订单管理,共现,1
服务商地域不限,详情页,共现,1
服务商地域不限,财务申请,共现,1
服务商地域不限,软件,共现,1
服务商地域不限,页面美化,共现,1
订单列表,订单管理,共现,1
订单列表,详情页,共现,1
订单列表,财务申请,共现,1
订单列表,软件,共现,1
订单列表,页面美化,共现,1
订单管理,详情页,共现,1
订单管理,财务申请,共现,3
订单管理,软件,共现,1
订单管理,页面美化,共现,1
详情页,财务申请,共现,1
详情页,软件,共现,1
详情页,页面美化,共现,1
财务申请,软件,共现,1
财务申请,页面美化,共现,1
软件,页面美化,共现,1
剪辑服务,合作者,共现,1
剪辑服务,懂车帝视频剪辑,共现,1
合作者,懂车帝视频剪辑,共现,2
常规分辨率,静态页面,共现,1
常规分辨率,页面适配性好,共现,1
静态页面,页面适配性好,共现,1
上下游服务接口正常调用,上线脚本整理,共现,1
上下游服务接口正常调用,交付日期,共现,1
上下游服务接口正常调用,分账用户管理,共现,1
上下游服务接口正常调用,功能完成开发,共现,1
上下游服务接口正常调用,商户,共现,1
上下游服务接口正常调用,子账户修改接口,共现,1
上下游服务接口正常调用,子账户换卡接口,共现,1
上下游服务接口正常调用,子账户接口,共现,1
上下游服务接口正常调用,子账户查询接口,共现,1
上下游服务接口正常调用,子账户添加接口,共现,1
上下游服务接口正常调用,子账户管理,共现,1
上下游服务接口正常调用,平台分账,共现,1
上下游服务接口正常调用,平台分账信息,共现,1
上下游服务接口正常调用,接口,共现,1
上下游服务接口正常调用,接口文档编写,共现,1
上下游服务接口正常调用,支付接口,共现,1
上下游服务接口正常调用,支付流水接口,共现,1
上下游服务接口正常调用,支付系统,共现,1
上下游服务接口正常调用,明理软件,共现,1
上下游服务接口正常调用,用户,共现,1
上下游服务接口正常调用,研发周期,共现,1
上下游服务接口正常调用,结算审批接口,共现,1
上下游服务接口正常调用,结算接口,共现,1
上下游服务接口正常调用,订单管理,共现,1
上下游服务接口正常调用,订单管理接口,共现,1
上线脚本整理,交付日期,共现,1
上线脚本整理,分账用户管理,共现,1
上线脚本整理,功能完成开发,共现,1
上线脚本整理,商户,共现,1
上线脚本整理,子账户修改接口,共现,1
上线脚本整理,子账户换卡接口,共现,1
上线脚本整理,子账户接口,共现,1
上线脚本整理,子账户查询接口,共现,1
上线脚本整理,子账户添加接口,共现,1
上线脚本整理,子账户管理,共现,1
上线脚本整理,平台分账,共现,1
上线脚本整理,平台分账信息,共现,1
上线脚本整理,接口,共现,1
上线脚本整理,接口文档编写,共现,1
上线脚本整理,支付接口,共现,1
上线脚本整理,支付流水接口,共现,1
上线脚本整理,支付系统,共现,1
上线脚本整理,明理软件,共现,1
上线脚本整理,用户,共现,1
上线脚本整理,研发周期,共现,1
上线脚本整理,结算审批接口,共现,1
上线脚本整理,结算接口,共现,1
上线脚本整理,订单管理,共现,1
上线脚本整理,订单管理接口,共现,1
交付日期,分账用户管理,共现,1
交付日期,功能完成开发,共现,1
交付日期,商户,共现,1
