ID,Transaction_Price,Publication_Time,type,[z]
任务编号：286614,250.0,2014-05-19,订单,1
任务编号：285368,200.0,2014-05-11,订单,1
任务编号：286540,200.0,2014-05-19,订单,1
任务编号：286469,100.0,2014-05-18,订单,1
任务编号：285780,105.0,2014-05-14,订单,1
任务编号：284746,150.0,2014-05-07,订单,1
任务编号：284592,100.0,2014-05-06,订单,1
任务编号：259308,100.0,2014-04-26,订单,1
任务编号：257884,200.0,2014-04-21,订单,1
任务编号：254074,100.0,2014-03-27,订单,1
任务编号：248148,100.0,2014-02-14,订单,1
任务编号：248104,150.0,2014-02-13,订单,1
任务编号：248023,198.0,2014-02-13,订单,1
任务编号：247829,200.0,2014-02-11,订单,1
任务编号：247251,100.0,2014-02-05,订单,1
任务编号：247004,100.0,2014-01-26,订单,1
任务编号：245564,100.0,2014-01-14,订单,1
任务编号：244347,100.0,2014-01-03,订单,1
任务编号：244162,100.0,2014-01-02,订单,1
任务编号：324924,100.0,2014-12-29,订单,1
任务编号：324740,100.0,2014-12-27,订单,1
任务编号：323201,100.0,2014-12-20,订单,1
任务编号：319060,100.0,2014-11-28,订单,1
任务编号：317971,200.0,2014-11-22,订单,1
任务编号：308871,800.0,2014-10-02,订单,1
任务编号：307502,120.0,2014-09-23,订单,1
任务编号：308588,300.0,2014-09-29,订单,1
任务编号：302646,300.0,2014-08-26,订单,1
任务编号：299120,1382.0,2014-08-06,订单,1
任务编号：297325,120.0,2014-07-28,订单,1
任务编号：295205,300.0,2014-07-16,订单,1
任务编号：294344,1200.0,2014-07-10,订单,1
任务编号：293175,100.0,2014-07-03,订单,1
任务编号：288016,100.0,2014-05-28,订单,1
任务编号：287373,200.0,2014-05-24,订单,1
任务编号：287334,200.0,2014-05-23,订单,1
任务编号：254205,100.0,2014-03-28,订单,1
任务编号：252376,1000.0,2014-03-17,订单,1
任务编号：250227,800.0,2014-03-01,订单,1
任务编号：248723,336.0,2014-02-19,订单,1
任务编号：245409,60.0,2014-01-13,订单,1
任务编号：294720,50.0,2014-07-13,订单,1
任务编号：285374,300.0,2014-05-12,订单,1
任务编号：251874,100.0,2014-03-13,订单,1
任务编号：296368,130.0,2014-07-23,订单,1
任务编号：249759,1000.0,2014-02-26,订单,1
任务编号：323941,100.0,2014-12-23,订单,1
任务编号：313791,120.0,2014-10-31,订单,1
任务编号：309876,100.0,2014-10-11,订单,1
任务编号：304978,1000.0,2014-09-10,订单,1
任务编号：320856,600.0,2014-12-08,订单,1
任务编号：324805,500.0,2014-12-28,订单,1
任务编号：324260,510.0,2014-12-25,订单,1
任务编号：324171,500.0,2014-12-24,订单,1
任务编号：324074,500.0,2014-12-24,订单,1
任务编号：324064,500.0,2014-12-24,订单,1
任务编号：324015,600.0,2014-12-24,订单,1
任务编号：323233,500.0,2014-12-20,订单,1
任务编号：322663,510.0,2014-12-17,订单,1
任务编号：322408,501.0,2014-12-16,订单,1
任务编号：321411,500.0,2014-12-11,订单,1
任务编号：320516,510.0,2014-12-06,订单,1
任务编号：320003,500.0,2014-12-03,订单,1
任务编号：319971,750.0,2014-12-03,订单,1
任务编号：319799,200.0,2014-12-02,订单,1
任务编号：319568,100.0,2014-12-01,订单,1
任务编号：319417,500.0,2014-11-30,订单,1
任务编号：319352,100.0,2014-11-30,订单,1
任务编号：319257,100.0,2014-11-29,订单,1
任务编号：319245,100.0,2014-11-29,订单,1
任务编号：319184,100.0,2014-11-28,订单,1
任务编号：318821,100.0,2014-11-27,订单,1
任务编号：318559,100.0,2014-11-26,订单,1
任务编号：318544,100.0,2014-11-25,订单,1
任务编号：317622,100.0,2014-11-20,订单,1
任务编号：317349,100.0,2014-11-19,订单,1
任务编号：317143,150.0,2014-11-18,订单,1
任务编号：316919,100.0,2014-11-17,订单,1
任务编号：315764,120.0,2014-11-11,订单,1
任务编号：314401,100.0,2014-11-04,订单,1
任务编号：313702,100.0,2014-10-31,订单,1
任务编号：313563,100.0,2014-10-30,订单,1
任务编号：313139,300.0,2014-10-29,订单,1
任务编号：312495,100.0,2014-10-24,订单,1
任务编号：311236,300.0,2014-10-18,订单,1
任务编号：311216,100.0,2014-10-18,订单,1
任务编号：310856,100.0,2014-10-16,订单,1
任务编号：310733,100.0,2014-10-15,订单,1
任务编号：310078,100.0,2014-10-12,订单,1
任务编号：309719,100.0,2014-10-10,订单,1
任务编号：309622,160.0,2014-10-09,订单,1
任务编号：309201,300.0,2014-10-06,订单,1
任务编号：309192,300.0,2014-10-06,订单,1
任务编号：309190,100.0,2014-10-06,订单,1
任务编号：309169,1000.0,2014-10-06,订单,1
任务编号：307931,200.0,2014-09-26,订单,1
任务编号：307894,400.0,2014-09-25,订单,1
任务编号：307538,100.0,2014-09-24,订单,1
任务编号：306946,100.0,2014-09-20,订单,1
任务编号：306628,100.0,2014-09-18,订单,1
任务编号：306574,165.0,2014-09-18,订单,1
任务编号：306242,105.0,2014-09-17,订单,1
任务编号：306241,100.0,2014-09-17,订单,1
任务编号：305591,100.0,2014-09-13,订单,1
任务编号：305713,100.0,2014-09-14,订单,1
任务编号：305704,100.0,2014-09-14,订单,1
任务编号：305702,100.0,2014-09-14,订单,1
任务编号：305662,100.0,2014-09-13,订单,1
任务编号：305086,500.0,2014-09-10,订单,1
任务编号：305080,210.0,2014-09-10,订单,1
任务编号：304770,1000.0,2014-09-08,订单,1
任务编号：304540,100.0,2014-09-05,订单,1
任务编号：304074,100.0,2014-09-03,订单,1
任务编号：304036,100.0,2014-09-03,订单,1
任务编号：303809,700.0,2014-09-02,订单,1
任务编号：303735,100.0,2014-09-01,订单,1
任务编号：303496,100.0,2014-08-31,订单,1
任务编号：303447,100.0,2014-08-30,订单,1
任务编号：303457,100.0,2014-08-30,订单,1
任务编号：303339,100.0,2014-08-29,订单,1
任务编号：303235,100.0,2014-08-29,订单,1
任务编号：303044,100.0,2014-08-28,订单,1
任务编号：302769,100.0,2014-08-27,订单,1
任务编号：302723,100.0,2014-08-26,订单,1
任务编号：302699,100.0,2014-08-26,订单,1
任务编号：302375,300.0,2014-08-25,订单,1
任务编号：302121,200.0,2014-08-22,订单,1
任务编号：302117,100.0,2014-08-22,订单,1
任务编号：301920,100.0,2014-08-21,订单,1
任务编号：301949,530.0,2014-08-22,订单,1
任务编号：301676,100.0,2014-08-20,订单,1
任务编号：301261,100.0,2014-08-19,订单,1
任务编号：301186,100.0,2014-08-18,订单,1
任务编号：301156,100.0,2014-08-18,订单,1
任务编号：300969,800.0,2014-08-16,订单,1
任务编号：300841,100.0,2014-08-15,订单,1
任务编号：300661,100.0,2014-08-14,订单,1
任务编号：300496,100.0,2014-08-13,订单,1
任务编号：300340,100.0,2014-08-12,订单,1
任务编号：299833,1000.0,2014-08-10,订单,1
任务编号：299136,198.0,2014-08-06,订单,1
任务编号：298392,100.0,2014-08-03,订单,1
任务编号：297470,100.0,2014-07-29,订单,1
任务编号：297851,1500.0,2014-07-31,订单,1
任务编号：297829,100.0,2014-07-31,订单,1
任务编号：297640,200.0,2014-07-30,订单,1
任务编号：297213,300.0,2014-07-28,订单,1
任务编号：296799,200.0,2014-07-25,订单,1
任务编号：295812,220.0,2014-07-19,订单,1
任务编号：295177,100.0,2014-07-16,订单,1
任务编号：295179,100.0,2014-07-16,订单,1
任务编号：294174,200.0,2014-07-10,订单,1
任务编号：293448,100.0,2014-07-05,订单,1
任务编号：292842,100.0,2014-07-01,订单,1
任务编号：292124,100.0,2014-06-26,订单,1
任务编号：292132,100.0,2014-06-26,订单,1
任务编号：291907,100.0,2014-06-25,订单,1
任务编号：291393,220.0,2014-06-22,订单,1
任务编号：291022,100.0,2014-06-19,订单,1
任务编号：291020,100.0,2014-06-19,订单,1
任务编号：289758,200.0,2014-06-11,订单,1
任务编号：289292,500.0,2014-06-08,订单,1
任务编号：289251,220.0,2014-06-07,订单,1
任务编号：288445,2100.0,2014-06-01,订单,1
任务编号：257404,50.0,2014-04-17,订单,1
任务编号：318744,100.0,2014-11-26,订单,1
任务编号：322452,2560.0,2014-12-17,订单,1
任务编号：319256,2200.0,2014-11-29,订单,1
任务编号：317538,2000.0,2014-11-20,订单,1
任务编号：317470,35000.0,2014-11-20,订单,1
任务编号：317469,5000.0,2014-11-20,订单,1
任务编号：315010,8000.0,2014-11-07,订单,1
任务编号：307365,450.0,2014-09-23,订单,1
任务编号：307170,450.0,2014-09-22,订单,1
任务编号：297524,100.0,2014-07-29,订单,1
任务编号：296496,100.0,2014-07-23,订单,1
任务编号：294629,50.0,2014-07-12,订单,1
任务编号：292336,50.0,2014-06-28,订单,1
任务编号：291695,800.0,2014-06-24,订单,1
任务编号：291395,50.0,2014-06-22,订单,1
任务编号：291359,100.0,2014-06-21,订单,1
任务编号：290947,5000.0,2014-06-19,订单,1
任务编号：290895,50.0,2014-06-18,订单,1
任务编号：290394,50.0,2014-06-16,订单,1
任务编号：290028,50.0,2014-06-12,订单,1
任务编号：289435,50.0,2014-06-09,订单,1
任务编号：288049,150.0,2014-05-28,订单,1
任务编号：287346,6000.0,2014-05-24,订单,1
任务编号：285988,5000.0,2014-05-15,订单,1
任务编号：285052,60.0,2014-05-08,订单,1
任务编号：284127,50.0,2014-05-02,订单,1
任务编号：283590,6000.0,2014-04-28,订单,1
任务编号：255442,500.0,2014-04-08,订单,1
任务编号：254694,6000.0,2014-04-02,订单,1
任务编号：251756,50.0,2014-03-12,订单,1
任务编号：251747,50.0,2014-03-12,订单,1
任务编号：250381,6000.0,2014-03-03,订单,1
任务编号：283576,70.0,2014-04-28,订单,1
任务编号：323294,300.0,2014-12-20,订单,1
任务编号：320282,300.0,2014-12-04,订单,1
任务编号：314539,350.0,2014-11-05,订单,1
任务编号：313736,1000.0,2014-10-31,订单,1
任务编号：311555,500.0,2014-10-20,订单,1
任务编号：304451,400.0,2014-09-05,订单,1
任务编号：302291,600.0,2014-08-24,订单,1
任务编号：299443,100.0,2014-08-08,订单,1
任务编号：299034,500.0,2014-08-06,订单,1
任务编号：294412,200.0,2014-07-11,订单,1
任务编号：293842,900.0,2014-07-08,订单,1
任务编号：293723,100.0,2014-07-07,订单,1
任务编号：290152,300.0,2014-06-13,订单,1
任务编号：287184,100.0,2014-05-22,订单,1
任务编号：258275,500.0,2014-04-23,订单,1
任务编号：257764,300.0,2014-04-20,订单,1
任务编号：257763,300.0,2014-04-20,订单,1
任务编号：257723,200.0,2014-04-20,订单,1
任务编号：254080,2000.0,2014-03-27,订单,1
任务编号：254077,1000.0,2014-03-27,订单,1
任务编号：253138,300.0,2014-03-21,订单,1
任务编号：251539,300.0,2014-03-11,订单,1
任务编号：248309,500.0,2014-02-16,订单,1
任务编号：247287,200.0,2014-02-07,订单,1
任务编号：247048,150.0,2014-01-26,订单,1
任务编号：245253,500.0,2014-01-10,订单,1
任务编号：322344,5000.0,2014-12-16,订单,1
任务编号：319047,400.0,2014-11-28,订单,1
任务编号：310040,800.0,2014-10-12,订单,1
任务编号：309588,850.0,2014-10-09,订单,1
任务编号：306793,1000.0,2014-09-19,订单,1
任务编号：305129,880.0,2014-09-11,订单,1
任务编号：299792,1500.0,2014-08-10,订单,1
任务编号：295685,3000.0,2014-07-18,订单,1
任务编号：293828,500.0,2014-07-08,订单,1
任务编号：290593,300.0,2014-06-17,订单,1
任务编号：290475,100.0,2014-06-16,订单,1
任务编号：289934,1000.0,2014-06-12,订单,1
任务编号：289513,500.0,2014-06-09,订单,1
任务编号：288796,600.0,2014-06-04,订单,1
任务编号：287715,500.0,2014-05-27,订单,1
任务编号：286077,500.0,2014-05-15,订单,1
任务编号：284413,1000.0,2014-05-05,订单,1
任务编号：255529,800.0,2014-04-08,订单,1
任务编号：254716,200.0,2014-04-02,订单,1
任务编号：247069,2000.0,2014-01-27,订单,1
任务编号：246146,2500.0,2014-01-18,订单,1
任务编号：324825,400.0,2014-12-28,订单,1
任务编号：324496,20000.0,2014-12-26,订单,1
任务编号：323208,20000.0,2014-12-20,订单,1
任务编号：322079,2000.0,2014-12-15,订单,1
任务编号：321974,300.0,2014-12-15,订单,1
任务编号：320543,200.0,2014-12-06,订单,1
任务编号：320528,20000.0,2014-12-06,订单,1
任务编号：319384,500.0,2014-11-30,订单,1
任务编号：318780,350.0,2014-11-26,订单,1
任务编号：317689,20000.0,2014-11-21,订单,1
任务编号：317596,100.0,2014-11-20,订单,1
任务编号：316853,100.0,2014-11-17,订单,1
任务编号：311851,200.0,2014-10-21,订单,1
任务编号：311598,200.0,2014-10-20,订单,1
任务编号：308048,2600.0,2014-09-26,订单,1
任务编号：307881,100.0,2014-09-25,订单,1
任务编号：306754,100.0,2014-09-19,订单,1
任务编号：304025,200.0,2014-09-03,订单,1
任务编号：302764,800.0,2014-08-27,订单,1
任务编号：302401,500.0,2014-08-25,订单,1
任务编号：299220,600.0,2014-08-07,订单,1
任务编号：297585,1200.0,2014-07-30,订单,1
任务编号：292739,100.0,2014-07-01,订单,1
任务编号：291924,50.0,2014-06-25,订单,1
任务编号：291453,200.0,2014-06-23,订单,1
任务编号：291398,500.0,2014-06-22,订单,1
任务编号：290684,3000.0,2014-06-17,订单,1
任务编号：288849,600.0,2014-06-05,订单,1
任务编号：288480,400.0,2014-06-02,订单,1
任务编号：288352,300.0,2014-05-30,订单,1
任务编号：287666,120.0,2014-05-26,订单,1
任务编号：285892,300.0,2014-05-14,订单,1
任务编号：284467,800.0,2014-05-05,订单,1
任务编号：284567,200.0,2014-05-06,订单,1
任务编号：284517,600.0,2014-05-05,订单,1
任务编号：258202,500.0,2014-04-23,订单,1
任务编号：258118,500.0,2014-04-22,订单,1
任务编号：256149,600.0,2014-04-13,订单,1
任务编号：254310,1000.0,2014-03-30,订单,1
任务编号：253699,225.0,2014-03-25,订单,1
任务编号：250186,150.0,2014-03-01,订单,1
任务编号：249021,600.0,2014-02-21,订单,1
任务编号：248528,500.0,2014-02-18,订单,1
任务编号：284172,500.0,2014-05-03,订单,1
任务编号：309454,100.0,2014-10-09,订单,1
任务编号：307528,300.0,2014-09-24,订单,1
任务编号：298515,300.0,2014-08-04,订单,1
任务编号：256215,300.0,2014-04-14,订单,1
任务编号：321114,1000.0,2014-12-09,订单,1
任务编号：318003,1000.0,2014-11-23,订单,1
任务编号：317983,1000.0,2014-11-23,订单,1
任务编号：315384,100.0,2014-11-09,订单,1
任务编号：305549,500.0,2014-09-12,订单,1
任务编号：304864,1000.0,2014-09-09,订单,1
任务编号：291387,1500.0,2014-06-22,订单,1
任务编号：290795,1000.0,2014-06-18,订单,1
任务编号：289341,100.0,2014-06-08,订单,1
任务编号：287149,100.0,2014-05-22,订单,1
任务编号：285307,3000.0,2014-05-11,订单,1
任务编号：257954,1000.0,2014-04-22,订单,1
任务编号：257846,4000.0,2014-04-21,订单,1
任务编号：253517,100.0,2014-03-24,订单,1
任务编号：250669,900.0,2014-03-05,订单,1
任务编号：246945,150.0,2014-01-26,订单,1
任务编号：245773,100.0,2014-01-15,订单,1
任务编号：324967,1700.0,2014-12-29,订单,1
任务编号：323493,150.0,2014-12-22,订单,1
任务编号：322397,179.0,2014-12-16,订单,1
任务编号：322100,100.0,2014-12-15,订单,1
任务编号：321233,800.0,2014-12-10,订单,1
任务编号：319735,160.0,2014-12-02,订单,1
任务编号：318971,150.0,2014-11-27,订单,1
任务编号：316120,20000.0,2014-11-13,订单,1
任务编号：315814,9000.0,2014-11-12,订单,1
任务编号：315238,100.0,2014-11-08,订单,1
任务编号：312509,6000.0,2014-10-24,订单,1
任务编号：310292,200.0,2014-10-13,订单,1
任务编号：309917,400.0,2014-10-11,订单,1
任务编号：309695,100.0,2014-10-10,订单,1
任务编号：309044,110.0,2014-10-05,订单,1
任务编号：306689,300.0,2014-09-19,订单,1
任务编号：305028,300.0,2014-09-10,订单,1
任务编号：299124,173.0,2014-08-06,订单,1
任务编号：297928,5000.0,2014-07-31,订单,1
任务编号：297137,150.0,2014-07-28,订单,1
任务编号：296694,100.0,2014-07-24,订单,1
任务编号：292901,200.0,2014-07-02,订单,1
任务编号：292289,100.0,2014-06-27,订单,1
任务编号：292229,50.0,2014-06-27,订单,1
任务编号：291228,50.0,2014-06-20,订单,1
任务编号：290716,50.0,2014-06-17,订单,1
任务编号：288103,500.0,2014-05-29,订单,1
任务编号：287646,100.0,2014-05-26,订单,1
任务编号：286740,500.0,2014-05-20,订单,1
任务编号：285923,50.0,2014-05-14,订单,1
任务编号：285624,2400.0,2014-05-13,订单,1
任务编号：258020,100.0,2014-04-22,订单,1
任务编号：258000,700.0,2014-04-22,订单,1
任务编号：256388,860.0,2014-04-15,订单,1
任务编号：256174,100.0,2014-04-13,订单,1
任务编号：254094,500.0,2014-03-28,订单,1
任务编号：253496,300.0,2014-03-24,订单,1
任务编号：253329,50.0,2014-03-22,订单,1
任务编号：302023,100.0,2014-08-22,订单,1
任务编号：297758,200.0,2014-07-30,订单,1
任务编号：322055,450.0,2014-12-15,订单,1
任务编号：324861,300.0,2014-12-29,订单,1
任务编号：325346,2000.0,2014-12-31,订单,1
任务编号：325180,100.0,2014-12-30,订单,1
任务编号：325117,100.0,2014-12-30,订单,1
任务编号：325162,100.0,2014-12-30,订单,1
任务编号：325103,500.0,2014-12-30,订单,1
任务编号：325101,300.0,2014-12-30,订单,1
任务编号：325001,108.0,2014-12-29,订单,1
任务编号：324945,300.0,2014-12-29,订单,1
任务编号：324816,500.0,2014-12-28,订单,1
任务编号：324268,300.0,2014-12-25,订单,1
任务编号：324617,300.0,2014-12-26,订单,1
任务编号：324726,100.0,2014-12-27,订单,1
任务编号：324705,210.0,2014-12-27,订单,1
任务编号：324662,100.0,2014-12-26,订单,1
任务编号：324589,500.0,2014-12-26,订单,1
任务编号：324485,260.0,2014-12-26,订单,1
任务编号：324416,200.0,2014-12-25,订单,1
任务编号：323795,200.0,2014-12-23,订单,1
任务编号：323845,300.0,2014-12-23,订单,1
任务编号：324312,200.0,2014-12-25,订单,1
任务编号：324192,500.0,2014-12-24,订单,1
任务编号：324193,200.0,2014-12-24,订单,1
任务编号：324020,1000.0,2014-12-24,订单,1
任务编号：324096,500.0,2014-12-24,订单,1
任务编号：324097,200.0,2014-12-24,订单,1
任务编号：323992,1900.0,2014-12-24,订单,1
任务编号：323929,600.0,2014-12-23,订单,1
任务编号：323859,200.0,2014-12-23,订单,1
任务编号：323858,300.0,2014-12-23,订单,1
任务编号：323802,1000.0,2014-12-23,订单,1
任务编号：323697,600.0,2014-12-23,订单,1
任务编号：323696,250.0,2014-12-23,订单,1
任务编号：323652,518.0,2014-12-22,订单,1
任务编号：323501,100.0,2014-12-22,订单,1
任务编号：323514,600.0,2014-12-22,订单,1
任务编号：323410,3000.0,2014-12-22,订单,1
任务编号：323456,777.0,2014-12-22,订单,1
任务编号：323383,500.0,2014-12-21,订单,1
任务编号：323352,200.0,2014-12-21,订单,1
任务编号：323339,500.0,2014-12-21,订单,1
任务编号：323245,250.0,2014-12-20,订单,1
任务编号：323215,500.0,2014-12-20,订单,1
任务编号：323178,300.0,2014-12-19,订单,1
任务编号：323084,500.0,2014-12-19,订单,1
任务编号：323086,800.0,2014-12-19,订单,1
任务编号：323009,100.0,2014-12-19,订单,1
任务编号：323016,600.0,2014-12-19,订单,1
任务编号：322905,500.0,2014-12-18,订单,1
任务编号：322808,300.0,2014-12-18,订单,1
任务编号：322805,900.0,2014-12-18,订单,1
任务编号：322759,100.0,2014-12-18,订单,1
任务编号：322724,1000.0,2014-12-18,订单,1
任务编号：322564,900.0,2014-12-17,订单,1
任务编号：322343,300.0,2014-12-16,订单,1
任务编号：322338,360.0,2014-12-16,订单,1
任务编号：322259,1000.0,2014-12-16,订单,1
任务编号：322291,500.0,2014-12-16,订单,1
任务编号：322268,960.0,2014-12-16,订单,1
任务编号：322179,200.0,2014-12-15,订单,1
任务编号：322174,130.0,2014-12-15,订单,1
任务编号：322097,250.0,2014-12-15,订单,1
任务编号：322101,250.0,2014-12-15,订单,1
任务编号：322102,150.0,2014-12-15,订单,1
任务编号：322076,200.0,2014-12-15,订单,1
任务编号：322026,100.0,2014-12-15,订单,1
任务编号：322036,500.0,2014-12-15,订单,1
任务编号：321955,1200.0,2014-12-14,订单,1
任务编号：321930,1000.0,2014-12-14,订单,1
任务编号：321928,300.0,2014-12-14,订单,1
任务编号：321858,200.0,2014-12-13,订单,1
任务编号：321818,2000.0,2014-12-13,订单,1
任务编号：321837,100.0,2014-12-13,订单,1
任务编号：321823,300.0,2014-12-13,订单,1
任务编号：321784,400.0,2014-12-12,订单,1
任务编号：321785,150.0,2014-12-12,订单,1
任务编号：321650,100.0,2014-12-12,订单,1
任务编号：321652,100.0,2014-12-12,订单,1
任务编号：321648,100.0,2014-12-12,订单,1
任务编号：321645,120.0,2014-12-12,订单,1
任务编号：321624,300.0,2014-12-12,订单,1
任务编号：321513,600.0,2014-12-11,订单,1
任务编号：321467,1200.0,2014-12-11,订单,1
任务编号：321449,300.0,2014-12-11,订单,1
任务编号：321431,800.0,2014-12-11,订单,1
任务编号：321382,800.0,2014-12-11,订单,1
任务编号：321331,360.0,2014-12-10,订单,1
任务编号：321317,100.0,2014-12-10,订单,1
任务编号：321293,200.0,2014-12-10,订单,1
任务编号：321126,300.0,2014-12-09,订单,1
任务编号：321108,300.0,2014-12-09,订单,1
任务编号：321067,300.0,2014-12-09,订单,1
任务编号：321066,500.0,2014-12-09,订单,1
任务编号：321021,600.0,2014-12-09,订单,1
任务编号：320978,300.0,2014-12-09,订单,1
任务编号：320901,300.0,2014-12-08,订单,1
任务编号：320865,300.0,2014-12-08,订单,1
任务编号：320712,100.0,2014-12-08,订单,1
任务编号：320693,300.0,2014-12-07,订单,1
任务编号：320662,1000.0,2014-12-07,订单,1
任务编号：320626,800.0,2014-12-07,订单,1
任务编号：320621,300.0,2014-12-07,订单,1
任务编号：320590,500.0,2014-12-06,订单,1
任务编号：320452,800.0,2014-12-05,订单,1
任务编号：320444,300.0,2014-12-05,订单,1
任务编号：320418,300.0,2014-12-05,订单,1
任务编号：319905,100.0,2014-12-03,订单,1
任务编号：320056,300.0,2014-12-03,订单,1
任务编号：320043,300.0,2014-12-03,订单,1
任务编号：319949,333.0,2014-12-03,订单,1
任务编号：319930,300.0,2014-12-03,订单,1
任务编号：319897,800.0,2014-12-02,订单,1
任务编号：319896,350.0,2014-12-02,订单,1
任务编号：319834,300.0,2014-12-02,订单,1
任务编号：319827,300.0,2014-12-02,订单,1
任务编号：319814,300.0,2014-12-02,订单,1
任务编号：319763,500.0,2014-12-02,订单,1
任务编号：319696,500.0,2014-12-01,订单,1
任务编号：319611,300.0,2014-12-01,订单,1
任务编号：319480,500.0,2014-12-01,订单,1
任务编号：319450,550.0,2014-12-01,订单,1
任务编号：319401,360.0,2014-11-30,订单,1
任务编号：319265,400.0,2014-11-29,订单,1
任务编号：319250,1200.0,2014-11-29,订单,1
任务编号：319212,1000.0,2014-11-28,订单,1
任务编号：319183,1000.0,2014-11-28,订单,1
任务编号：319037,100.0,2014-11-28,订单,1
任务编号：319101,300.0,2014-11-28,订单,1
任务编号：319048,600.0,2014-11-28,订单,1
任务编号：318746,500.0,2014-11-26,订单,1
任务编号：318859,150.0,2014-11-27,订单,1
任务编号：318773,500.0,2014-11-26,订单,1
任务编号：318933,500.0,2014-11-27,订单,1
任务编号：318919,300.0,2014-11-27,订单,1
任务编号：318895,300.0,2014-11-27,订单,1
任务编号：318819,500.0,2014-11-27,订单,1
任务编号：318788,500.0,2014-11-26,订单,1
任务编号：318789,500.0,2014-11-26,订单,1
任务编号：318640,1000.0,2014-11-26,订单,1
任务编号：318755,200.0,2014-11-26,订单,1
任务编号：318745,300.0,2014-11-26,订单,1
任务编号：318741,300.0,2014-11-26,订单,1
任务编号：318515,560.0,2014-11-25,订单,1
任务编号：318728,150.0,2014-11-26,订单,1
任务编号：318633,100.0,2014-11-26,订单,1
任务编号：318593,500.0,2014-11-26,订单,1
任务编号：318631,500.0,2014-11-26,订单,1
任务编号：318484,588.0,2014-11-25,订单,1
任务编号：318329,1200.0,2014-11-25,订单,1
任务编号：317849,500.0,2014-11-21,订单,1
任务编号：318299,1200.0,2014-11-24,订单,1
任务编号：318233,300.0,2014-11-24,订单,1
任务编号：318226,1000.0,2014-11-24,订单,1
任务编号：318230,1000.0,2014-11-24,订单,1
任务编号：318205,300.0,2014-11-24,订单,1
任务编号：318195,800.0,2014-11-24,订单,1
任务编号：318185,300.0,2014-11-24,订单,1
任务编号：318109,1000.0,2014-11-24,订单,1
任务编号：317717,2000.0,2014-11-21,订单,1
任务编号：318120,800.0,2014-11-24,订单,1
任务编号：318112,300.0,2014-11-24,订单,1
任务编号：318099,500.0,2014-11-24,订单,1
任务编号：318058,300.0,2014-11-23,订单,1
任务编号：317933,1080.0,2014-11-22,订单,1
任务编号：317929,300.0,2014-11-22,订单,1
任务编号：317861,300.0,2014-11-21,订单,1
任务编号：317376,200.0,2014-11-19,订单,1
任务编号：317718,800.0,2014-11-21,订单,1
任务编号：317700,300.0,2014-11-21,订单,1
任务编号：317619,360.0,2014-11-20,订单,1
任务编号：317439,300.0,2014-11-20,订单,1
任务编号：317577,300.0,2014-11-20,订单,1
任务编号：317572,300.0,2014-11-20,订单,1
任务编号：317446,300.0,2014-11-20,订单,1
任务编号：316355,500.0,2014-11-14,订单,1
任务编号：317405,300.0,2014-11-20,订单,1
任务编号：317323,200.0,2014-11-19,订单,1
任务编号：317160,200.0,2014-11-18,订单,1
任务编号：317107,300.0,2014-11-18,订单,1
任务编号：317043,500.0,2014-11-18,订单,1
任务编号：317053,1500.0,2014-11-18,订单,1
任务编号：316760,350.0,2014-11-17,订单,1
任务编号：314844,500.0,2014-11-06,订单,1
任务编号：316338,200.0,2014-11-14,订单,1
任务编号：316956,100.0,2014-11-18,订单,1
任务编号：316889,300.0,2014-11-17,订单,1
任务编号：316769,300.0,2014-11-17,订单,1
任务编号：316761,300.0,2014-11-17,订单,1
任务编号：316682,300.0,2014-11-16,订单,1
任务编号：316631,500.0,2014-11-16,订单,1
任务编号：316604,5000.0,2014-11-15,订单,1
任务编号：316514,200.0,2014-11-15,订单,1
任务编号：316477,100.0,2014-11-14,订单,1
任务编号：316459,300.0,2014-11-14,订单,1
任务编号：316458,600.0,2014-11-14,订单,1
任务编号：316291,500.0,2014-11-14,订单,1
任务编号：316177,500.0,2014-11-13,订单,1
任务编号：316076,100.0,2014-11-13,订单,1
任务编号：316115,300.0,2014-11-13,订单,1
任务编号：316074,150.0,2014-11-13,订单,1
任务编号：315992,300.0,2014-11-12,订单,1
任务编号：316059,600.0,2014-11-13,订单,1
任务编号：315880,1200.0,2014-11-12,订单,1
任务编号：315856,700.0,2014-11-12,订单,1
任务编号：315798,250.0,2014-11-12,订单,1
任务编号：315778,500.0,2014-11-11,订单,1
任务编号：315759,300.0,2014-11-11,订单,1
任务编号：315741,300.0,2014-11-11,订单,1
任务编号：315691,500.0,2014-11-11,订单,1
任务编号：315657,300.0,2014-11-11,订单,1
任务编号：315449,1000.0,2014-11-10,订单,1
任务编号：315614,300.0,2014-11-11,订单,1
任务编号：315512,500.0,2014-11-10,订单,1
任务编号：315412,200.0,2014-11-09,订单,1
任务编号：315421,300.0,2014-11-09,订单,1
任务编号：315420,500.0,2014-11-09,订单,1
任务编号：315285,300.0,2014-11-08,订单,1
任务编号：315322,360.0,2014-11-09,订单,1
任务编号：315318,360.0,2014-11-09,订单,1
任务编号：315317,500.0,2014-11-09,订单,1
任务编号：315275,500.0,2014-11-08,订单,1
任务编号：315257,388.0,2014-11-08,订单,1
任务编号：315235,388.0,2014-11-08,订单,1
任务编号：315181,500.0,2014-11-07,订单,1
任务编号：315085,1800.0,2014-11-07,订单,1
任务编号：315169,500.0,2014-11-07,订单,1
任务编号：315118,300.0,2014-11-07,订单,1
