需求方,设计师,任务编号,能力标签,交易价格,发布时间
o5fffd6e41cef6,一鸣视觉工作室,任务编号：925255,动画设计,1500.0,2021-03-20
YRF_,木有文化传播有限公司,任务编号：925045,创意短视频,500.0,2021-03-19
mf138****3004,至帧视觉,任务编号：924580,创意短视频,1600.0,2021-03-16
mf138****3004,十年文化传媒,任务编号：923493,创意短视频,5000.0,2021-03-10
o59f602fa2029d,至帧视觉,任务编号：923106,图片处理,100.0,2021-03-09
mf138****3004,至帧视觉,任务编号：923040,广告片/MV,8000.0,2021-03-09
mf138****3004,至帧视觉,任务编号：921695,创意短视频,900.0,2021-03-01
biwhale,温渡传媒文化广告创意艺术设计,任务编号：920969,三维动画,4000.0,2021-02-25
vitorru,三秒品牌设计,任务编号：918346,企业宣传片,2600.0,2021-02-01
o600e63eacb90e,映色传媒,任务编号：917276,创意短视频,1100.0,2021-01-25
太阳帆0790,睿达视觉,任务编号：916570,图片处理,100.0,2021-01-20
o5f6d607cb1281,中洲域视觉,任务编号：916548,创意短视频,1500.0,2021-01-20
ffast,利宏营销策划,任务编号：916304,创意短视频,1500.0,2021-01-19
o5fffd6e41cef6,剑来懿逗文化传媒有限公司,任务编号：915568,动画设计,1000.0,2021-01-14
o5ed4f49e0f835,利宏营销策划,任务编号：915223,创意短视频,4200.0,2021-01-13
zczh0035,半岛映画 设计帮,任务编号：912213,配音配乐,450.0,2020-12-28
vitorru,杜与（中国）品牌咨询与设计,任务编号：908875,企业宣传片,15000.0,2020-12-08
vitorru,灵木创意文化传媒,任务编号：907789,创意短视频,7000.0,2020-12-02
o5fc5ade11edb5,创客空间影视视觉开发设计,任务编号：907477,企业宣传片,1560.0,2020-12-01
贝贝银,o5fb65301a213d,任务编号：906783,FLASH制作,150.0,2020-11-26
烁枝,鸿翼创意设计,任务编号：906071,图片处理,2000.0,2020-11-23
mf139****2708,温渡传媒文化广告创意艺术设计,任务编号：904951,创意短视频,300.0,2020-11-17
小小小乌龟,一展影视传媒,任务编号：904064,剪辑服务,500.0,2020-11-12
M1870****708,山西尔韵科技,任务编号：903120,动画设计,1500.0,2020-11-06
M1870****708,山西尔韵科技,任务编号：903118,动画设计,1500.0,2020-11-06
番茄炸弹123,小桂圆文创品牌设计,任务编号：900412,动画设计,3200.0,2020-10-24
o5f8a638434de0,深圳市平行视界影视传媒有限责任公司,任务编号：899031,创意短视频,2000.0,2020-10-17
o5d0dc4f20581d,山西尔韵科技,任务编号：896132,创意短视频,11000.0,2020-10-01
捷兔网络,梦马视觉方案一站式服务商,任务编号：890687,影视拍摄,3000.0,2020-09-07
武汉尚艺映画,中洲域视觉,任务编号：890494,FLASH制作,1200.0,2020-09-06
o5dfc260e29ba3,云志高科传媒,任务编号：882636,三维动画,100.0,2020-08-04
o5dfc260e29ba3,云志高科传媒,任务编号：882371,三维动画,200.0,2020-08-03
o5f14f305e3e23,鱼禾草设计,任务编号：879812,创意短视频,2100.0,2020-07-22
k2436****94,中洲域视觉,任务编号：873214,企业宣传片,300.0,2020-06-26
o5ef18baccc571,二马一冯设计创意工作室,任务编号：872667,图片处理,100.0,2020-06-23
o5eeb385398dbd,二马一冯设计创意工作室,任务编号：871592,创意短视频,1000.0,2020-06-18
番薯先生,二十一珍藏馆,任务编号：870551,动画设计,300.0,2020-06-15
xiaolululu,中洲域视觉,任务编号：870014,创意短视频,500.0,2020-06-12
Mr130****1966,武汉反光镜影视传媒有限公司,任务编号：867774,剪辑服务,16500.0,2020-06-04
vitorru,武汉反光镜影视传媒有限公司,任务编号：866349,影视拍摄,3300.0,2020-05-31
意折网络,数优369营销推广,任务编号：861032,短视频代运营,200.0,2020-05-13
PC834****94,武汉反光镜影视传媒有限公司,任务编号：857543,后期制作,7000.0,2020-04-30
PC834****94,武汉反光镜影视传媒有限公司,任务编号：857194,后期制作,7000.0,2020-04-29
k4410****69,武汉反光镜影视传媒有限公司,任务编号：853106,创意短视频,3150.0,2020-04-15
Mr130****1966,利宏营销策划,任务编号：847816,FLASH制作,6800.0,2020-03-27
o5e79a4b89ce7d,书澈广告,任务编号：846941,广告片/MV,1000.0,2020-03-24
o5e1962c01bb06,光影品牌策划,任务编号：843714,短视频营销,400.0,2020-03-13
o5e5fbee88b951,鲸跃传媒有限公司,任务编号：841074,创意短视频,3600.0,2020-03-05
o5e40ba4e7c6d5,噼里啪啦视觉设计工作室,任务编号：835012,动画设计,1800.0,2020-02-10
o5e3e7d4061f39,夏杏设计,任务编号：834777,后期制作,300.0,2020-02-08
o5e1962c01bb06,光影品牌策划,任务编号：831502,短视频营销,400.0,2020-01-14
vitorru,芬可文化,任务编号：831024,动画设计,4000.0,2020-01-13
vitorru,芬可文化,任务编号：831023,动画设计,3000.0,2020-01-13
vitorru,芬可文化,任务编号：831021,动画设计,3000.0,2020-01-13
o5e1962c01bb06,光影品牌策划,任务编号：830650,短视频营销,500.0,2020-01-11
w1511****439,鲸跃传媒有限公司,任务编号：829261,动画设计,1500.0,2020-01-07
vitorru,玖陆造视界（武汉）影视科技有限公司,任务编号：827217,企业宣传片,28500.0,2019-12-31
vitorru,玖陆造视界（武汉）影视科技有限公司,任务编号：826790,影视拍摄,5000.0,2019-12-30
o5c4b423f48e49,逐鹿品牌创意设计,任务编号：825632,创意短视频,500.0,2019-12-25
LINKTAP,木云格影视,任务编号：824461,企业宣传片,3500.0,2019-12-23
theodiact,厦门米佐文化传播有限公司,任务编号：823327,创意短视频,8000.0,2019-12-19
winnetsky,汉赏传媒,任务编号：820705,配音配乐,300.0,2019-12-11
k6422****99,玖陆造视界（武汉）影视科技有限公司,任务编号：819970,影视拍摄,20000.0,2019-12-09
o5ded13cb50a51,鲸跃传媒有限公司,任务编号：819725,三维动画,100.0,2019-12-08
小二郎啊,上海影猎文化传媒有限责任公司,任务编号：818922,企业宣传片,500.0,2019-12-05
o5b1394b15bb2b,北京条顿文化传媒有限公司,任务编号：816955,企业宣传片,15688.0,2019-11-29
gpp金恒丰,肆月动画工作室,任务编号：815928,创意短视频,1200.0,2019-11-26
om3iykm4jjmu1q,海泉文化传播,任务编号：814566,短视频代运营,10000.0,2019-11-21
o5daeca6c3d8af,厦门视美创联文化传媒,任务编号：806756,企业宣传片,5000.0,2019-10-28
vitorru,鹭映动漫,任务编号：798856,企业宣传片,7200.0,2019-09-29
o5b1394b15bb2b,芒谷文化,任务编号：797380,企业宣传片,3500.0,2019-09-25
o5d2be9b76ef3f,影淘网影业,任务编号：796749,创意短视频,6580.0,2019-09-23
vitorru,万有美力品牌设计,任务编号：794688,企业宣传片,10000.0,2019-09-17
o5d1d704671e5b,玖陆造视界（武汉）影视科技有限公司,任务编号：792363,企业宣传片,6000.0,2019-09-09
安九九AnJJ,简物产品设计,任务编号：792285,影视拍摄,200.0,2019-09-09
o5c7ca9dfacd7a,杭州一门心思影视文化有限公司,任务编号：790716,后期制作,300.0,2019-09-04
mf177****9021,北京条顿文化传媒有限公司,任务编号：790225,创意短视频,1600.0,2019-09-03
o5d63c423d048d,肆月动画工作室,任务编号：787343,创意短视频,280.0,2019-08-26
o5c52cfb12ea8b,山东尚艺恒睿文化传媒有限责任公司,任务编号：785621,动画设计,1000.0,2019-08-21
vitorru,厦门视美创联文化传媒,任务编号：785452,创意短视频,1300.0,2019-08-21
小胖子呀,芒谷文化,任务编号：783730,企业宣传片,1500.0,2019-08-16
qq445****39,一维光影（四川）文化传媒有限公司,任务编号：781032,剪辑服务,150.0,2019-08-09
o5d414f1a9ebd7,妙笔生花动画，设计，漫画和原画,任务编号：780222,FLASH制作,500.0,2019-08-07
o5d4a33d4b3fb6,山东尚艺恒睿文化传媒有限责任公司,任务编号：780226,剪辑服务,1600.0,2019-08-07
创客新事,厦门容顺文化传媒有限公司,任务编号：780105,创意短视频,100.0,2019-08-06
o5cbdc5654bc8d,VideoW Studio,任务编号：779687,影视拍摄,200.0,2019-08-05
o5d38669d32a9b,杭州一门心思影视文化有限公司,任务编号：779654,创意短视频,14000.0,2019-08-05
o5d47****4224b,妙笔生花动画，设计，漫画和原画,任务编号：779609,动画设计,12000.0,2019-08-05
o5d414f1a9ebd7,妙笔生花动画，设计，漫画和原画,任务编号：778026,FLASH制作,500.0,2019-07-31
o5d3e971fa990f,厦门容顺文化传媒有限公司,任务编号：778021,动画设计,500.0,2019-07-31
o5d3e971fa990f,映善中国,任务编号：777149,动画设计,600.0,2019-07-29
qq445****39,一维光影（四川）文化传媒有限公司,任务编号：775334,剪辑服务,150.0,2019-07-24
o5d19c570e27c1,拾月设计,任务编号：775063,图片处理,400.0,2019-07-23
武汉尚艺映画,思阳品牌策划,任务编号：774376,三维动画,800.0,2019-07-22
o5d11957ba4a95,never,任务编号：772097,短视频营销,300.0,2019-07-16
微微智能科技,A新萝卜-最实惠,任务编号：772014,动画设计,2800.0,2019-07-16
o5d0b94d46da39,肆月动画工作室,任务编号：771058,短视频代运营,800.0,2019-07-13
o5d284ff0e9e4f,厦门视美创联文化传媒,任务编号：770886,企业宣传片,1000.0,2019-07-12
o5d19c570e27c1,拾月设计,任务编号：770429,图片处理,300.0,2019-07-11
ZHOUZEY80,山东尚艺恒睿文化传媒有限责任公司,任务编号：768228,配音配乐,1500.0,2019-07-06
o5c52cfb12ea8b,山东叁妖妖文化传媒有限公司,任务编号：768188,创意短视频,1000.0,2019-07-06
xiaolululu,肆月动画工作室,任务编号：767622,创意短视频,300.0,2019-07-04
o5d19c570e27c1,拾月设计,任务编号：766300,图片处理,300.0,2019-07-01
qq445****39,一维光影（四川）文化传媒有限公司,任务编号：765735,剪辑服务,150.0,2019-06-30
rw1991,颜林时创,任务编号：765211,图片处理,200.0,2019-06-28
k8481****69,云鳌传媒,任务编号：764902,剪辑服务,1000.0,2019-06-27
xiaolululu,脑洞中枢视觉设计事务所,任务编号：758478,图片处理,200.0,2019-06-11
o5cfcb1e1c52f7,广州子非广告传媒有限公司,任务编号：757453,企业宣传片,200.0,2019-06-09
tdrx168,杜尚丨中洲域设计影视工作室,任务编号：757298,创意短视频,1000.0,2019-06-08
k6421****46,艺玮影视,任务编号：755943,创意短视频,8000.0,2019-06-06
k4386****55,厦门视美创联文化传媒,任务编号：756263,影视拍摄,2000.0,2019-06-05
红人视效,杭州一门心思影视文化有限公司,任务编号：756052,影视拍摄,600.0,2019-06-04
刘轶华,三维动画制作产品展示主图视频全息制作,任务编号：755429,三维动画,6000.0,2019-06-03
王牌金马,爱岩文化传媒,任务编号：753420,图片处理,100.0,2019-05-29
vitorru,森小鱼文化传播（深圳）有限公司,任务编号：752583,广告片/MV,2000.0,2019-05-27
京世唯品zhang,南京天音禾一影视传媒有限公司,任务编号：752404,创意短视频,400.0,2019-05-27
qq445****39,一维光影（四川）文化传媒有限公司,任务编号：752220,创意短视频,100.0,2019-05-26
雾雨春,广州火星人动漫设计,任务编号：750816,三维动画,1200.0,2019-05-23
rw1991,VINSUM云厂,任务编号：750275,图片处理,1500.0,2019-05-22
o5ce12a898da1e,精灵映画工作室,任务编号：750191,企业宣传片,500.0,2019-05-22
vitorru,橡树文化,任务编号：750167,创意短视频,10000.0,2019-05-22
vitorru,江尚数字,任务编号：748223,动画设计,20000.0,2019-05-17
o5c90c2b38b000,玺睿（北京）广告设计有限公司,任务编号：748117,企业宣传片,5000.0,2019-05-16
mf152****9300,一维光影（四川）文化传媒有限公司,任务编号：745489,三维动画,2720.0,2019-05-10
vitorru,橡树文化,任务编号：745288,企业宣传片,10000.0,2019-05-10
vitorru,青椒三维设计（福建）,任务编号：743693,创意短视频,1110.0,2019-05-07
o5ca2ff0f33891,su灿阳工作室,任务编号：741820,图片处理,150.0,2019-05-01
o5b86620c6fd10,北京冀鹏扬天科技有限公司,任务编号：741108,影视拍摄,500.0,2019-04-29
o5cc5b7a7b2934,颜林时创,任务编号：740859,图片处理,300.0,2019-04-29
qq445****39,一维光影（四川）文化传媒有限公司,任务编号：739998,创意短视频,100.0,2019-04-26
o5cc268e732a8f,利宏营销策划,任务编号：739805,企业宣传片,800.0,2019-04-26
k8808****40,闪旺工作室,任务编号：739814,企业宣传片,550.0,2019-04-26
o5cbf15ada0276,肆月动画工作室,任务编号：738716,企业宣传片,1800.0,2019-04-23
wazl,深圳市导影文化传媒有限公司,任务编号：738385,创意短视频,6400.0,2019-04-23
o5b0cf07e7923a,深圳市导影文化传媒有限公司,任务编号：738363,企业宣传片,8000.0,2019-04-23
vitorru,南渊影视传媒,任务编号：737836,创意短视频,300.0,2019-04-22
mf152****8880,哦影视传媒,任务编号：736803,影视拍摄,250.0,2019-04-19
vitorru,一维光影（四川）文化传媒有限公司,任务编号：735894,创意短视频,2000.0,2019-04-17
o5ca4230cc6f30,万微科技,任务编号：732908,影视拍摄,1000.0,2019-04-10
k6872****26,江尚数字,任务编号：731962,动画设计,4050.0,2019-04-08
k2601****11,成都易客影视传媒,任务编号：730732,企业宣传片,1000.0,2019-04-04
vitorru,福州五週网络科技有限公司,任务编号：730684,字幕处理,500.0,2019-04-04
Q1895****888,厦门视美创联文化传媒,任务编号：730666,视频定制,2600.0,2019-04-04
wl166****3016,青椒三维设计（福建）,任务编号：728434,三维动画,100.0,2019-03-30
qq445****39,巴士汪设计有限公司,任务编号：727278,创意短视频,100.0,2019-03-27
huyoo2018,杜尚丨中洲域设计影视工作室,任务编号：727162,图片处理,300.0,2019-03-27
旋风郎,肆月动画工作室,任务编号：726969,企业宣传片,1200.0,2019-03-27
o5c81c4a0051a1,江尚数字,任务编号：724819,创意短视频,2100.0,2019-03-21
xieguang42,天渊工作室,任务编号：721985,FLASH制作,300.0,2019-03-15
JK创意工坊,一维光影（四川）文化传媒有限公司,任务编号：721169,后期制作,400.0,2019-03-13
o5c85cece9d432,肆月动画工作室,任务编号：720035,创意短视频,2000.0,2019-03-11
费欧,闪旺工作室,任务编号：718582,剪辑服务,2800.0,2019-03-07
木石千1996,匠灵文化传媒,任务编号：717186,动画设计,1000.0,2019-03-04
X8451****,深圳市亚美创艺三维视频动画,任务编号：716434,创意短视频,1800.0,2019-03-02
feifeiyu,榧榧的毛线,任务编号：715988,图片处理,100.0,2019-03-01
vitorru,全面科技,任务编号：714601,创意短视频,2000.0,2019-02-26
o5bef8b13e94ec,南渊影视传媒,任务编号：714207,配音配乐,10000.0,2019-02-25
mf156****8211,大奥网络科技,任务编号：712843,VR/AR/MR,8000.0,2019-02-21
zwzyg,青耕软件,任务编号：712689,动画设计,800.0,2019-02-20
o5c6bb933dcb12,妙笔生花动画，设计，漫画和原画,任务编号：712251,FLASH制作,500.0,2019-02-19
小钉钉,闪旺工作室,任务编号：711851,创意短视频,1000.0,2019-02-18
北京舜天工作室,菲墨影视传媒,任务编号：708613,三维动画,2500.0,2019-01-31
vitorru,深圳茶树文化传媒有限公司,任务编号：707770,影视拍摄,6000.0,2019-01-28
vitorru,光帆传媒,任务编号：706655,企业宣传片,9900.0,2019-01-24
vitorru,妙笔生花动画，设计，漫画和原画,任务编号：706316,动画设计,5000.0,2019-01-23
o5c45225b7aeb8,wiki吾奇,任务编号：705360,创意短视频,1000.0,2019-01-21
o5c31****73c22,闪旺工作室,任务编号：702528,三维动画,500.0,2019-01-12
o59b41f7a9e101,PS小店,任务编号：702486,图片处理,100.0,2019-01-12
o5a9e6cdddc207,o5c3c3a81c0858,任务编号：700576,短视频代运营,100.0,2019-01-07
o5c31****73c22,闪旺工作室,任务编号：700165,创意短视频,1000.0,2019-01-06
o5bc8423d29181,智美创意设计开发工作室,任务编号：699474,图片处理,200.0,2019-01-04
vitorru,嘉兴英格丽文化传媒有限公司,任务编号：699173,企业宣传片,5000.0,2019-01-03
小二郎啊,鹭映动漫,任务编号：697683,企业宣传片,6000.0,2018-12-28
ahua7573,南渊影视传媒,任务编号：697153,企业宣传片,7500.0,2018-12-26
vitorru,光帆传媒,任务编号：697046,创意短视频,9900.0,2018-12-26
x1825****036,全面科技,任务编号：696099,企业宣传片,3600.0,2018-12-24
Azarias,思阳品牌策划,任务编号：695435,图片处理,660.0,2018-12-21
o5c1ba6a055efd,肆月动画工作室,任务编号：695244,创意短视频,2000.0,2018-12-20
vitorru,光帆传媒,任务编号：693936,企业宣传片,400.0,2018-12-17
精锐自动化控制,嘉逆文化传媒,任务编号：690664,剪辑服务,300.0,2018-12-08
k8911****78,肆月动画工作室,任务编号：689417,后期制作,500.0,2018-12-05
o5a3b718cb4610,辉晓传媒,任务编号：688765,创意短视频,350.0,2018-12-03
o5b319ed634155,魔影视觉文化传播,任务编号：688614,动画设计,3000.0,2018-12-03
k5048****15,肆月动画工作室,任务编号：687835,创意短视频,1200.0,2018-11-30
牛逼哄哄1,MOMO创意工坊,任务编号：686819,企业宣传片,5000.0,2018-11-28
牛逼哄哄1,MOMO创意工坊,任务编号：686818,企业宣传片,10000.0,2018-11-28
小钉钉,MOMO创意工坊,任务编号：686378,企业宣传片,6115.0,2018-11-27
熊亮,东柏网络,任务编号：681176,图片处理,100.0,2018-11-13
老爪抠码,图度文化,任务编号：676357,图片处理,100.0,2018-10-31
weik217,流恒文化传媒,任务编号：675698,后期制作,3000.0,2018-10-29
k3086****07,肆月动画工作室,任务编号：675284,企业宣传片,1000.0,2018-10-28
o5afbb70c7c629,南渊影视传媒,任务编号：671618,企业宣传片,3600.0,2018-10-18
花宵道中,庚鑫影视工作室,任务编号：670634,后期制作,1200.0,2018-10-16
vitorru,鹭映动漫,任务编号：668676,创意短视频,1500.0,2018-10-11
mf131****0290,则灵视觉,任务编号：664582,企业宣传片,2000.0,2018-09-27
li8299,猫诣广告传媒有限公司,任务编号：664575,FLASH制作,500.0,2018-09-27
xiao四1,木兮文化,任务编号：661550,企业宣传片,4000.0,2018-09-18
o5b754cd3d31bc,肆月动画工作室,任务编号：658592,剪辑服务,900.0,2018-09-10
xiao四1,木兮文化,任务编号：656657,企业宣传片,1500.0,2018-09-04
o5b45****85e4f,痴山社设计工作室,任务编号：656552,广告片/MV,300.0,2018-09-04
o5b754cd3d31bc,肆月动画工作室,任务编号：656039,剪辑服务,600.0,2018-09-03
x1589****054,半岛映画 设计帮,任务编号：652420,剪辑服务,3500.0,2018-08-23
vitorru,半岛映画 设计帮,任务编号：649975,广告片/MV,1000.0,2018-08-16
vitorru,鹭映动漫,任务编号：649903,创意短视频,1000.0,2018-08-16
xiao四1,庚鑫影视工作室,任务编号：648982,剪辑服务,1500.0,2018-08-14
o5b5f336c80d44,源动力数字科技,任务编号：646982,广告片/MV,4000.0,2018-08-08
o5b68****16226,专业汇文化,任务编号：646132,创意短视频,100.0,2018-08-06
xieguang42,天渊工作室,任务编号：645075,FLASH制作,300.0,2018-08-03
o5b5f336c80d44,源动力数字科技,任务编号：645031,三维动画,7200.0,2018-08-03
M1870****708,麦萌动画,任务编号：643945,动画设计,1000.0,2018-07-31
罗宾,X建模呀,任务编号：640405,剪辑服务,500.0,2018-07-23
mf155****3022,动画波浪,任务编号：627511,三维动画,2000.0,2018-06-19
卫斯李,伊电园产品设计工作室,任务编号：626594,图片处理,100.0,2018-06-15
mf155****3022,动画波浪,任务编号：626444,三维动画,2000.0,2018-06-15
全球电竞网,一叶设计工作室,任务编号：625603,图片处理,100.0,2018-06-13
卖虾米哇,墨染文化传媒有限公司,任务编号：624920,企业宣传片,2120.0,2018-06-11
wulie513,道勤动漫,任务编号：623496,创意短视频,2500.0,2018-06-07
沃天科技,维目方数字影视,任务编号：622530,企业宣传片,20000.0,2018-06-05
vitorru,半岛映画 设计帮,任务编号：621200,动画设计,1500.0,2018-06-01
mf155****3022,动画波浪,任务编号：620881,三维动画,2000.0,2018-05-31
mf155****3022,动画波浪,任务编号：620203,三维动画,3000.0,2018-05-30
cherryxiaofan,江尚数字,任务编号：620005,企业宣传片,9200.0,2018-05-30
vitorru,梵唯影视,任务编号：618277,创意短视频,1500.0,2018-05-25
o5b067cc7dbc99,梵唯影视,任务编号：617859,影视拍摄,2800.0,2018-05-24
vitorru,壹玖玖叁文化传媒,任务编号：609992,视频定制,3700.0,2018-05-04
浪人情哥,o5ae96b9f0dc99,任务编号：609181,动画设计,1800.0,2018-05-02
M1870****708,麦萌动画,任务编号：607494,FLASH制作,2500.0,2018-04-27
vitorru,道勤动漫,任务编号：602934,广告片/MV,5000.0,2018-04-16
M1870****708,麦萌动画,任务编号：600431,FLASH制作,2000.0,2018-04-09
szly2018,江尚数字,任务编号：600415,广告片/MV,5000.0,2018-04-09
mf135****0976,广州假设,任务编号：595093,配音配乐,300.0,2018-03-26
o5aab8b18e6224,七音暖暖,任务编号：591631,FLASH制作,3000.0,2018-03-16
o5aaa3da1d86d6,抛物线影视传媒,任务编号：591221,企业宣传片,500.0,2018-03-15
o5aa936ec2ebf0,抛物线影视传媒,任务编号：590833,图片处理,100.0,2018-03-15
o5aa5354f4c299,东莞市玖尚文化传播有限公司,任务编号：589582,微电影,2000.0,2018-03-12
o5a9e01bae06d8,江尚数字,任务编号：587326,企业宣传片,3000.0,2018-03-06
o5a94f895f02d3,得以工作室,任务编号：584967,剪辑服务,300.0,2018-02-27
亿鑫丰,艺天影视动画制作_宣传片拍摄制作_三维动画设计_产品宣传片_MG二维动画_3D,任务编号：580449,三维动画,13000.0,2018-02-04
j1812****590,东莞市玖尚文化传播有限公司,任务编号：580146,创意短视频,1000.0,2018-02-03
CCSC宣传,重庆曜楠文化,任务编号：578489,剪辑服务,9000.0,2018-01-29
k5768****91,龙猫球LonmoQ,任务编号：576200,企业宣传片,6200.0,2018-01-22
k5768****91,龙猫球LonmoQ,任务编号：576195,企业宣传片,6500.0,2018-01-22
vitorru,番石榴传媒,任务编号：575589,广告片/MV,4000.0,2018-01-19
vitorru,一只猫创意,任务编号：574844,剪辑服务,1000.0,2018-01-18
o576b2dd257edd,兰屿设计,任务编号：572741,剪辑服务,700.0,2018-01-12
aurigin,玖牧文化传媒有限公司,任务编号：572575,影视拍摄,1500.0,2018-01-11
leejodren,道勤动漫,任务编号：571698,企业宣传片,1680.0,2018-01-09
o5a44a39a62914,威廉策划开发工作室,任务编号：570525,影视拍摄,400.0,2018-01-05
o5a335247e2a29,龍魚兄弟动画,任务编号：568921,创意短视频,800.0,2017-12-31
leejodren,道勤动漫,任务编号：564816,广告片/MV,2800.0,2017-12-19
o5a26****4b526,金美世纪（北京）教育科技有限责任公司,任务编号：560204,图片处理,400.0,2017-12-05
o59fffb376e457,上海摄巢文化传播有限公司,任务编号：556046,影视拍摄,600.0,2017-11-23
M1870****708,麦萌动画,任务编号：553645,创意短视频,1500.0,2017-11-15
o5a03cae7273cb,江尚数字,任务编号：551988,创意短视频,1600.0,2017-11-09
M1870****708,麦萌动画,任务编号：551915,创意短视频,1000.0,2017-11-09
M1870****708,麦萌动画,任务编号：551929,创意短视频,1000.0,2017-11-09
M1580****687,上海领度文化,任务编号：550200,图片处理,1000.0,2017-11-03
o59f46fee5f3b6,壹目视觉设计,任务编号：548336,图片处理,300.0,2017-10-29
华韶,道勤动漫,任务编号：546934,创意短视频,2000.0,2017-10-24
o59eafea902b4d,辰若设计,任务编号：546452,图片处理,1000.0,2017-10-23
o59e17fc51edf2,壹目视觉设计,任务编号：543497,图片处理,500.0,2017-10-14
M1870****708,麦萌动画,任务编号：539581,FLASH制作,2000.0,2017-09-28
mf137****7352,道勤动漫,任务编号：539269,广告片/MV,1200.0,2017-09-27
o59c8****84b40,江尚数字,任务编号：538731,创意短视频,3000.0,2017-09-26
mf186****4257,源动力数字科技,任务编号：538306,广告片/MV,300.0,2017-09-25
M1870****708,麦萌动画,任务编号：536904,创意短视频,700.0,2017-09-20
贾麦兜123,青柠设计工作室,任务编号：536557,创意短视频,500.0,2017-09-19
M1870****708,麦萌动画,任务编号：534686,FLASH制作,800.0,2017-09-13
M1870****708,麦萌动画,任务编号：534684,FLASH制作,1500.0,2017-09-13
M1870****708,麦萌动画,任务编号：534683,FLASH制作,700.0,2017-09-13
M1870****708,麦萌动画,任务编号：533177,创意短视频,800.0,2017-09-08
M1870****708,麦萌动画,任务编号：533171,创意短视频,2500.0,2017-09-08
o584a133535a85,大隐映画影视传媒,任务编号：532442,三维动画,3000.0,2017-09-06
wyf5186,鼎瑞科技,任务编号：531997,动画设计,300.0,2017-09-05
hope521,o599ef1ff5005c,任务编号：531549,图片处理,300.0,2017-09-03
o56668e21105ba,源动力数字科技,任务编号：530030,FLASH制作,500.0,2017-08-29
M1870****708,麦萌动画,任务编号：529260,创意短视频,1500.0,2017-08-26
M1870****708,麦萌动画,任务编号：529261,创意短视频,2000.0,2017-08-26
蓝太克,大隐映画影视传媒,任务编号：527136,创意短视频,3000.0,2017-08-18
o5912a491b69a5,LZT地方时工业设计,任务编号：526446,三维动画,800.0,2017-08-16
o598a6d266781c,源动力数字科技,任务编号：524343,三维动画,700.0,2017-08-09
珊小子,异拓网络,任务编号：521790,图片处理,130.0,2017-07-31
o597a56b30a961,源动力数字科技,任务编号：520853,图片处理,300.0,2017-07-28
k0915****41,云肆创意,任务编号：520288,广告片/MV,1000.0,2017-07-26
sohubill,叶落知秋工作室,任务编号：520020,配音配乐,600.0,2017-07-25
vitorru,凤梨苏影像,任务编号：519014,企业宣传片,800.0,2017-07-21
huwqbf,陆零陆工作室,任务编号：517211,FLASH制作,700.0,2017-07-14
o5960****bc2dd,广州市乐映水品牌设计有限公司,任务编号：516243,图片处理,100.0,2017-07-10
o595a6e9171f27,古DE设计工作室,任务编号：514417,图片处理,300.0,2017-07-04
welldo,木云格影视,任务编号：512787,动画设计,3000.0,2017-06-27
o592ae659238b7,正方视觉,任务编号：507703,创意短视频,2400.0,2017-06-07
M1870****708,麦萌动画,任务编号：507306,创意短视频,3000.0,2017-06-06
M1870****708,麦萌动画,任务编号：507305,创意短视频,3000.0,2017-06-06
o592ae659238b7,正方视觉,任务编号：506603,创意短视频,1200.0,2017-06-02
o590ee3bd941dd,合禾品牌设计,任务编号：505867,图片处理,50.0,2017-05-30
M1870****708,麦萌动画,任务编号：505401,创意短视频,3000.0,2017-05-27
boyi,深圳宏扬羽翼文化发展有限公司,任务编号：504793,影视拍摄,100.0,2017-05-25
mf158****8181,重庆明艳文化传媒有限公司,任务编号：504104,创意短视频,1000.0,2017-05-23
M1870****708,麦萌动画,任务编号：504006,FLASH制作,3000.0,2017-05-23
M1870****708,麦萌动画,任务编号：503989,FLASH制作,3000.0,2017-05-23
M1870****708,麦萌动画,任务编号：503980,FLASH制作,3000.0,2017-05-23
集邮之家,叶落知秋工作室,任务编号：503424,创意短视频,300.0,2017-05-21
o5912a491b69a5,维目方数字影视,任务编号：500011,三维动画,3000.0,2017-05-10
o582ad151d7235,叶落知秋工作室,任务编号：499781,FLASH制作,500.0,2017-05-09
M1870****708,麦萌动画,任务编号：498607,FLASH制作,2000.0,2017-05-05
o5773****ab38e,半岛映画 设计帮,任务编号：497266,广告片/MV,2000.0,2017-05-02
o56668e21105ba,V派网络传媒,任务编号：496494,视频定制,200.0,2017-04-28
M1870****708,麦萌动画,任务编号：492980,FLASH制作,2000.0,2017-04-17
yantingji,辽宁忆岚数字科技有限公司,任务编号：492844,创意短视频,1000.0,2017-04-16
o5679****14a0c,重庆明艳文化传媒有限公司,任务编号：492749,广告片/MV,6000.0,2017-04-16
o58eb3ba33c9b9,因为工作室,任务编号：491065,广告片/MV,3500.0,2017-04-10
mf139****7887,重庆漫艺网络科技有限公司,任务编号：490254,FLASH制作,6760.0,2017-04-07
mf131****9595,乒乓左右,任务编号：489695,三维动画,3500.0,2017-04-06
wting,杭州木惟影视传媒有限公司,任务编号：488242,视频定制,1750.0,2017-03-31
mf139****9228,大连一果视觉传媒有限公司,任务编号：487563,广告片/MV,2000.0,2017-03-29
mf133****7000,重庆漫艺网络科技有限公司,任务编号：485932,创意短视频,9000.0,2017-03-23
