需求方,设计师,任务编号,能力标签,交易价格,发布时间
o5d5268fdcf2ea,深圳心影文化传媒有限公司,任务编号：782521,创意短视频,200.0,2019-08-13
关耳设计,肆月动画工作室,任务编号：778585,FLASH制作,300.0,2019-08-02
浅浅一唱,肆月动画工作室,任务编号：776826,微电影,400.0,2019-07-28
空色旋律,杭州一门心思影视文化有限公司,任务编号：774738,影视拍摄,200.0,2019-07-23
o5cbddc61b681b,山东尚艺恒睿文化传媒有限责任公司,任务编号：771357,创意短视频,600.0,2019-07-14
武汉尚艺映画,思阳品牌策划,任务编号：771242,三维动画,1000.0,2019-07-13
森格水业,三维动画制作产品展示主图视频全息制作,任务编号：765964,企业宣传片,1400.0,2019-07-01
o5b5081b549c2e,肆月动画工作室,任务编号：763518,创意短视频,2000.0,2019-06-24
珠太太战神,广州子非广告传媒有限公司,任务编号：757796,影视拍摄,200.0,2019-06-10
o5cf741af20f5d,金诺思科技,任务编号：756710,FLASH制作,800.0,2019-06-06
o5cf28a5737ab3,初影工作室,任务编号：754935,短视频代运营,300.0,2019-06-02
o5b17d4f5813fb,南渊影视传媒,任务编号：750593,创意短视频,500.0,2019-05-22
winnetsky,精灵映画工作室,任务编号：745850,剪辑服务,350.0,2019-05-11
o5c85cece9d432,三维动画制作产品展示主图视频全息制作,任务编号：744645,三维动画,3000.0,2019-05-08
o5cad****12944,肆月动画工作室,任务编号：742713,剪辑服务,1000.0,2019-05-05
o5cc5361d89db7,巴士汪设计有限公司,任务编号：740572,图片处理,150.0,2019-04-28
vitorru,青椒三维设计（福建）,任务编号：738865,创意短视频,120.0,2019-04-24
o5c3ec751a65e5,厦门视美创联文化传媒,任务编号：737432,后期制作,800.0,2019-04-20
cgh888999,o5caef2074c5f0,任务编号：731487,FLASH制作,950.0,2019-04-07
hnscwf,万为传媒集团,任务编号：723814,图片处理,300.0,2019-03-19
o5c7e234dcbad9,深圳市导影文化传媒有限公司,任务编号：717712,创意短视频,13800.0,2019-03-05
o5c2f2b595439c,常州佳澜信息科技有限公司,任务编号：699741,企业宣传片,300.0,2019-01-04
k5927****86,墨染文化传媒有限公司,任务编号：699686,企业宣传片,5000.0,2019-01-04
o5c20bd8d2243e,宇龙设计,任务编号：696317,三维动画,3000.0,2018-12-25
天线爷爷,半岛映画 设计帮,任务编号：688773,企业宣传片,8000.0,2018-12-03
o56cbfedac9797,零点零一品牌,任务编号：688318,FLASH制作,300.0,2018-12-02
o5b6bba4bb8f62,广州市乐映水品牌设计有限公司,任务编号：683913,图片处理,800.0,2018-11-20
wtowto4500,半岛映画 设计帮,任务编号：682470,剪辑服务,1600.0,2018-11-16
vitorru,亿图绘科技,任务编号：679701,动画设计,6148.0,2018-11-08
o5afbb70c7c629,宇龙设计,任务编号：674584,创意短视频,100.0,2018-10-26
lk525****42,艺格品牌设计,任务编号：669140,图片处理,1000.0,2018-10-12
o5afbb70c7c629,肆月动画工作室,任务编号：666410,企业宣传片,500.0,2018-10-04
白玉0506,肆月动画工作室,任务编号：656941,动画设计,1000.0,2018-09-05
o5b4183ae106f7,肆月动画工作室,任务编号：654054,动画设计,3000.0,2018-08-28
o5b83****67b6b,半岛映画 设计帮,任务编号：653562,企业宣传片,5600.0,2018-08-27
o5b80f1fb90310,南渊影视传媒,任务编号：653015,企业宣传片,1400.0,2018-08-25
深夜昙花相思树,肆月动画工作室,任务编号：651931,企业宣传片,600.0,2018-08-22
o5b754cd3d31bc,盈盛广告传媒,任务编号：650018,企业宣传片,1500.0,2018-08-16
k8371****96,鹭映动漫,任务编号：648485,企业宣传片,4500.0,2018-08-14
鱼丸子,南渊影视传媒,任务编号：644566,创意短视频,500.0,2018-08-02
k2204****28,半岛映画 设计帮,任务编号：641774,剪辑服务,4800.0,2018-07-26
o5b4dbc8282a6d,点线面创意,任务编号：638279,图片处理,200.0,2018-07-17
xieguang42,幻世科技,任务编号：633200,FLASH制作,100.0,2018-07-04
bigsale777,德哈哈,任务编号：632281,图片处理,100.0,2018-07-02
k4393****75,米可设计,任务编号：626840,创意短视频,500.0,2018-06-16
mf139****9916,睿力互娱网络有限公司,任务编号：625994,图片处理,500.0,2018-06-14
Mr130****8090,常州九州设计,任务编号：619572,图片处理,500.0,2018-05-29
o580b0945aa37f,广州海豚文化,任务编号：617643,创意短视频,5500.0,2018-05-24
o5afd57b0abdde,道勤动漫,任务编号：615555,企业宣传片,200.0,2018-05-18
西园英哲,半岛映画 设计帮,任务编号：599846,创意短视频,1260.0,2018-04-08
薄荷0755,小熊科技,任务编号：596986,字幕处理,100.0,2018-03-30
amazon戴,超体文化创意,任务编号：595429,影视拍摄,300.0,2018-03-27
archerwang,点线面创意,任务编号：594697,图片处理,200.0,2018-03-25
zsluser,东莞市玖尚文化传播有限公司,任务编号：583863,企业宣传片,1000.0,2018-02-24
elink88,艺天影视动画制作_宣传片拍摄制作_三维动画设计_产品宣传片_MG二维动画_3D,任务编号：574452,创意短视频,16000.0,2018-01-17
mf135****2650,江尚数字,任务编号：572085,企业宣传片,5000.0,2018-01-10
o5a43838be07af,某某某pw,任务编号：567767,图片处理,100.0,2017-12-27
猫豆豆,上海摄巢文化传播有限公司,任务编号：567505,广告片/MV,150.0,2017-12-27
o5a3e0d2254a40,源动力数字科技,任务编号：566318,FLASH制作,500.0,2017-12-23
k8417****57,源动力数字科技,任务编号：563630,三维动画,3000.0,2017-12-15
zhengxs1979,张宇腾,任务编号：558737,图片处理,500.0,2017-11-30
o5993feed9dba7,源动力数字科技,任务编号：557763,配音配乐,800.0,2017-11-28
假小子喽,道勤动漫,任务编号：554278,创意短视频,200.0,2017-11-17
淡淡的炎,兰屿设计,任务编号：552611,广告片/MV,500.0,2017-11-11
o5711e2f28a865,广州海豚文化,任务编号：547749,后期制作,9500.0,2017-10-26
c884488,精羽图计,任务编号：546233,图片处理,100.0,2017-10-22
lonelygod,wiki吾奇,任务编号：537068,创意短视频,150.0,2017-09-20
o599525afc2f11,江尚数字,任务编号：527152,广告片/MV,3500.0,2017-08-18
mf136****7152,兰屿设计,任务编号：525945,图片处理,200.0,2017-08-14
lonelygod,wiki吾奇,任务编号：524398,创意短视频,4800.0,2017-08-09
鑫业润滑油,叶落知秋工作室,任务编号：518508,图片处理,100.0,2017-07-19
华耀牧业,芒果视觉Mango,任务编号：516285,FLASH制作,800.0,2017-07-10
vitorru,江西泰豪,任务编号：509902,FLASH制作,5800.0,2017-06-15
梦落紫珊,V派网络传媒,任务编号：508671,动画设计,150.0,2017-06-11
我是徐同学,V派网络传媒,任务编号：508701,创意短视频,350.0,2017-06-11
vitorru,江西泰豪,任务编号：507750,FLASH制作,3000.0,2017-06-07
阳光之泉,福州五週网络科技有限公司,任务编号：506789,图片处理,600.0,2017-06-03
vitorru,伊塔文化,任务编号：505303,FLASH制作,5040.0,2017-05-27
Mr130****9092,因为工作室,任务编号：504366,创意短视频,2500.0,2017-05-24
vitorru,伊塔文化,任务编号：502673,FLASH制作,1200.0,2017-05-18
深圳华腾国际象棋,辰若设计,任务编号：501962,图片处理,900.0,2017-05-16
深圳华腾国际象棋,辰若设计,任务编号：501965,图片处理,200.0,2017-05-16
Detion2017,叶落知秋工作室,任务编号：501046,创意短视频,700.0,2017-05-13
o56668e21105ba,叶落知秋工作室,任务编号：500039,视频定制,200.0,2017-05-10
mf139****8833,因为工作室,任务编号：500014,创意短视频,30000.0,2017-05-10
mf137****4950,光魔工作室,任务编号：499593,广告片/MV,40000.0,2017-05-09
mf180****0301,permory,任务编号：497032,后期制作,200.0,2017-04-30
mf180****0301,permory,任务编号：496895,后期制作,800.0,2017-04-30
mf180****0301,permory,任务编号：496893,后期制作,700.0,2017-04-30
海青天茗茶叶,V派网络传媒,任务编号：496683,企业宣传片,500.0,2017-04-29
a4918****8,叶落知秋工作室,任务编号：496075,FLASH制作,100.0,2017-04-27
laiyuanyuan,大隐映画影视传媒,任务编号：494973,创意短视频,5000.0,2017-04-23
k2570****58,枫聆设计,任务编号：494134,创意短视频,1000.0,2017-04-20
海阔天高,易则学科技,任务编号：492966,后期制作,2000.0,2017-04-17
蓝太克,大隐映画影视传媒,任务编号：492389,创意短视频,4500.0,2017-04-14
jinyibocn,火星人动漫,任务编号：491880,动画设计,600.0,2017-04-12
k2570****58,枫聆设计,任务编号：488201,创意短视频,3500.0,2017-03-31
mf158****8181,重庆明艳文化传媒有限公司,任务编号：485596,创意短视频,6000.0,2017-03-22
mf137****4950,光魔工作室,任务编号：482973,广告片/MV,40000.0,2017-03-13
joby,o58c38e94cc588,任务编号：481295,配音配乐,4800.0,2017-03-07
Mr158****7993,福州五週网络科技有限公司,任务编号：479748,图片处理,1000.0,2017-03-02
k0890****05,视觉设计工作室,任务编号：478673,企业宣传片,2500.0,2017-02-26
Mr130****1966,小橘子设计工作室,任务编号：478628,三维动画,600.0,2017-02-26
Anonymous_over,火星人动漫,任务编号：477435,FLASH制作,3000.0,2017-02-21
mf159****7810,大风车敢死队风格伯科技,任务编号：476804,图片处理,100.0,2017-02-20
mf137****4950,重庆明艳文化传媒有限公司,任务编号：475694,三维动画,5000.0,2017-02-15
mf185****3207,魔影视觉文化传播,任务编号：472172,创意短视频,500.0,2017-01-22
CMcm01,搏展传媒,任务编号：467982,创意短视频,1300.0,2016-12-29
逆境是恩人,艺师兄平面设计,任务编号：466672,图片处理,200.0,2016-12-23
vitorru,伊塔文化,任务编号：463615,FLASH制作,12000.0,2016-12-08
o580b0945aa37f,集和视觉,任务编号：462306,图片处理,200.0,2016-12-02
罗宾,杭州驭形工业设计,任务编号：460214,三维动画,800.0,2016-11-23
mf159****3232,mf13691989532,任务编号：459568,广告片/MV,5000.0,2016-11-21
上下求索01,六甜熟工作室,任务编号：456250,图片处理,150.0,2016-11-06
o580b0945aa37f,广州海豚文化,任务编号：455582,广告片/MV,6000.0,2016-11-03
o580585bba71b8,上海瑞凡创意设计,任务编号：451576,图片处理,200.0,2016-10-18
Z先生,成都零矩文化传播有限公司,任务编号：451291,企业宣传片,800.0,2016-10-16
mf132****7226,波波熊设计,任务编号：450022,图片处理,180.0,2016-10-10
张女士01,魔影视觉文化传播,任务编号：449686,配音配乐,10000.0,2016-10-09
思颖设计,上海银翼动画设计有限公司,任务编号：446610,视频定制,5000.0,2016-09-19
mf186****6143,花野君的画铺15800372188,任务编号：442845,图片处理,200.0,2016-08-29
mf133****0716,成都零矩文化传播有限公司,任务编号：434553,FLASH制作,600.0,2016-07-17
老虎01,火星人动漫,任务编号：434488,FLASH制作,5000.0,2016-07-16
南京大洋子,麻雀™品牌设计,任务编号：432984,广告片/MV,1000.0,2016-07-09
锐拓网络,大隐映画影视传媒,任务编号：431962,FLASH制作,1000.0,2016-07-05
mf187****8318,上海域升网络科技有限公司,任务编号：430703,创意短视频,1000.0,2016-06-28
mf139****0907,北纬三十七度影视传媒,任务编号：430319,图片处理,480.0,2016-06-27
豆豆真逗,三个人品牌策划机构,任务编号：429158,剧本创作,500.0,2016-06-22
MEDCI,爱设工作室,任务编号：429064,图片处理,300.0,2016-06-21
mf139****6855,北纬三十七度影视传媒,任务编号：427715,创意短视频,800.0,2016-06-15
zhiyuyg,大隐映画影视传媒,任务编号：427480,创意短视频,2900.0,2016-06-14
mf132****9740,匠艺·视觉设计,任务编号：424749,FLASH制作,260.0,2016-05-30
mf134****8816,云间月文化工作室,任务编号：422600,图片处理,1000.0,2016-05-20
华耀牧业,一诺设计,任务编号：422556,图片处理,260.0,2016-05-19
mf135****6867,上海睿果文化传播有限公司,任务编号：422240,微电影,13500.0,2016-05-18
o573b02452c864,北纬三十七度影视传媒,任务编号：422083,后期制作,240.0,2016-05-17
mf186****3728,忠臣创意设计工作室,任务编号：420515,FLASH制作,100.0,2016-05-09
mf135****4433,北纬三十七度影视传媒,任务编号：420437,创意短视频,230.0,2016-05-09
满月雕弓,吉林唯英科技,任务编号：419453,FLASH制作,4000.0,2016-05-04
aifeng03,天籁之音,任务编号：416713,配音配乐,700.0,2016-04-18
mf183****2926,名流设计工作室,任务编号：414976,图片处理,400.0,2016-04-09
o5686****a7c80,666文化工作室,任务编号：414210,配音配乐,1000.0,2016-04-06
aifeng03,天籁之音,任务编号：412257,配音配乐,200.0,2016-03-26
o56ec10778c9ca,匠心设计工作室,任务编号：410919,创意短视频,1000.0,2016-03-21
hqtisco,优佳惠中,任务编号：410697,FLASH制作,4000.0,2016-03-19
mf151****2037,重庆漫艺网络科技有限公司,任务编号：410337,创意短视频,800.0,2016-03-17
素素01,重庆漫艺网络科技有限公司,任务编号：409808,创意短视频,3000.0,2016-03-15
知深乐浅,宁波新瑞影视,任务编号：409613,企业宣传片,28000.0,2016-03-14
微笑01,匠心设计工作室,任务编号：408843,配音配乐,300.0,2016-03-10
KONAN,重庆漫艺网络科技有限公司,任务编号：407776,广告片/MV,1000.0,2016-03-04
o56945dccb1912,玩艺设计工作室,任务编号：404783,图片处理,300.0,2016-02-15
markdesign,夕米创意设计事务所,任务编号：402775,企业宣传片,300.0,2016-01-21
mf134****7177,悦颂文化,任务编号：402213,创意短视频,42000.0,2016-01-18
mf130****6986,福州艾尔文化传媒有限公司,任务编号：401439,广告片/MV,1500.0,2016-01-13
mf152****5871,福玖创意,任务编号：399544,创意短视频,3300.0,2015-12-31
o56668e21105ba,深圳市星视纪文化传媒有限公司,任务编号：395806,广告片/MV,2000.0,2015-12-08
mf132****9740,麻雀™品牌设计,任务编号：391772,广告片/MV,250.0,2015-11-17
jeff2,愛設計-品牌设计机构,任务编号：389339,图片处理,200.0,2015-11-04
mf177****1566,水中映月视觉设计,任务编号：388745,图片处理,700.0,2015-10-31
mf158****6565,桔米盛室文化,任务编号：384866,广告片/MV,1000.0,2015-10-14
mf138****8918,黑豆豆动漫,任务编号：384542,图片处理,140.0,2015-10-13
老猫52121,昱云软件,任务编号：382890,配音配乐,300.0,2015-10-01
Mr130****1966,声动配音,任务编号：382239,配音配乐,100.0,2015-09-28
漫堂,迷仙儿设计,任务编号：378985,图片处理,360.0,2015-09-11
kevinhu,宋朝传媒,任务编号：376073,广告片/MV,4000.0,2015-08-28
tatata_cd,迷仙儿设计,任务编号：374364,图片处理,200.0,2015-08-21
mf159****3753,本色映像,任务编号：368837,广告片/MV,5000.0,2015-07-27
M1885****945,Pure code design（纯典设计）,任务编号：363284,图片处理,100.0,2015-07-01
mf136****9456,啄木鸟视觉,任务编号：362442,图片处理,500.0,2015-06-26
mf138****8447,英邦斯奇--电商视觉服务第一品牌,任务编号：360556,影视拍摄,100.0,2015-06-17
mf189****2622,浮光绘影像,任务编号：356653,视频定制,1000.0,2015-05-31
mf139****6729,观今动漫,任务编号：353189,创意短视频,2500.0,2015-05-15
o538329fa49e67,头脑风暴,任务编号：352145,图片处理,100.0,2015-05-11
漫堂,胜其美艺旗舰店,任务编号：350518,FLASH制作,3500.0,2015-05-05
mf187****8682,筑梦空间,任务编号：347073,图片处理,200.0,2015-04-20
mf137****9901,广州铭人组文化传播有限公司,任务编号：338986,广告片/MV,5000.0,2015-03-19
tcbci,网林科技,任务编号：336885,FLASH制作,200.0,2015-03-12
冬尽,黑线条工作室,任务编号：335805,FLASH制作,4600.0,2015-03-06
锐拓网络,灵创石,任务编号：331179,FLASH制作,300.0,2015-02-01
o54cb5afaab6dc,北京中兴时代科技有限公司,任务编号：331056,FLASH制作,600.0,2015-01-30
mf150****9483,唐僧设计,任务编号：321114,创意短视频,1000.0,2014-12-09
zhiyuyg,l854501881,任务编号：318003,广告片/MV,1000.0,2014-11-23
zhiyuyg,l854501881,任务编号：317983,广告片/MV,1000.0,2014-11-23
千手湿婆罗,弘毅设计,任务编号：315384,图片处理,100.0,2014-11-09
ZLinfo,蓝天网络科技工作室,任务编号：305549,图片处理,500.0,2014-09-12
ZLinfo,蓝天网络科技工作室,任务编号：304864,图片处理,1000.0,2014-09-09
berlin_liu,拾光数字影视工作室,任务编号：291387,创意短视频,1500.0,2014-06-22
大大的创意小屋,湖南互动传媒,任务编号：290795,三维动画,1000.0,2014-06-18
黯然失色,弘毅设计,任务编号：289341,图片处理,100.0,2014-06-08
jeff2,广州艺南设计,任务编号：287149,图片处理,100.0,2014-05-22
JEFFLASER,jitayy,任务编号：285307,配音配乐,3000.0,2014-05-11
jack斌,卢本堂品牌设计工作营,任务编号：257954,图片处理,1000.0,2014-04-22
o53549dae08bef,青岛众智创想文化传播有限公司,任务编号：257846,FLASH制作,4000.0,2014-04-21
a4505****7,明鑫设计,任务编号：253517,图片处理,100.0,2014-03-24
德固制冷,叮当创意,任务编号：250669,图片处理,900.0,2014-03-05
cranewhl,星晟文化创意工作室,任务编号：246945,视频定制,150.0,2014-01-26
al41f,唯度印象工作室,任务编号：245773,图片处理,100.0,2014-01-15
